review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note
"9a75c72b922c3e2d","9a75c72b922c3e2d6baea040efd898a931609e435d8f9d178676d7a0d190a950","DISC-G2-A1-IT-L0002","g2/a1/it|klein|idx:6|lv, study.translation, study.explanation, study.examples, study.tip|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","klein|idx:6","lv, study.translation, study.explanation, study.examples, study.tip","mazs","klein","","{""lv"":""Mazes"",""study.translation"":""Mazes"",""study.explanation"":""[\""Idea principale: dimensioni ridotte o portata.\"",\""Piccolo galvenokārt nozīmē: mazs izmērs.\"",\""Bieži raksturo: lateas/personas izmēru.\""]"",""study.examples"":""[{\""de\"":\""Das Zimmer ist klein.\"",\""lv\"":\""La stanza è piccola.\""},{\""de\"":\""Das Kind ist noch klein.\"",\""lv\"":\""Istaba ir maza.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Bērns vēl ir mazs.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Ne prendo solo un po'.\""},{\""de\"":\""Das Kind ist klein.\"",\""lv\"":\""Il bambino è piccolo.\""}]"",""study.tip"":""[\""klein = piccolo\"",\""Usa klein quando il contesto corrisponde a questo significato.\""]""}","{""lv"":""Mazes"",""study.translation"":""Mazes"",""study.explanation"":""[\""Idea principale: dimensioni ridotte o portata.\"",\""Piccolo galvenokārt nozīmē: mazs izmērs.\"",\""Bieži raksturo: lateas/personas izmēru.\""]"",""study.examples"":""[{\""de\"":\""Das Zimmer ist klein.\"",\""lv\"":\""La stanza è piccola.\""},{\""de\"":\""Das Kind ist noch klein.\"",\""lv\"":\""Istaba ir maza.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Bērns vēl ir mazs.\""},{\""de\"":\""Ich habe eine kleine Tasche.\"",\""lv\"":\""Ne prendo solo un po'.\""},{\""de\"":\""Das Kind ist klein.\"",\""lv\"":\""Il bambino è piccolo.\""}]"",""study.tip"":""[\""klein = piccolo\"",\""Usa klein quando il contesto corrisponde a questo significato.\""]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"f2c1ddb28d7822a8","f2c1ddb28d7822a89229072e7c97e9ea9af48eaa2af950ba244aa4624fb50606","DISC-G2-A1-IT-L0002","g2/a1/it|vor|idx:636|study|TARGET_LANGUAGE_MIXED_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","vor|idx:636","study","pirms • priekšā","vor","","{""study.translation"":""Pirms • Prieksha"",""study.explanation"":""[\""Idea principale: vor significa \\\""prima\\\"" nel tempo o \\\""davanti\\\"" nello spazio.\"",\""Sì runa ir par laiku, prima nozīmē pirms.\"",\""Sì, c'è una vita, senza avere il tempo di priekšā vai pie.\"",\""Pulksteņa laikā vor nozīmē \\\""līdz\\\"", piemēram, piacere per otto.\""]"",""study.examples"":""[{\""de\"":\""Vor dem Essen wasche ich die Hände.\"",\""lv\"":\""Afferma ēšanas es mazgāju rokas.\""},{\""de\"":\""Das Auto steht vor dem Haus.\"",\""lv\"":\""Auto stāv mājas priekšā.\""},{\""de\"":\""Es ist fünf vor acht.\"",\""lv\"":\""Sono le otto meno cinque.\""},{\""de\"":\""Nach dem Essen gehen wir spazieren.\"",\""lv\"":\""Pēc ēšanas mēs ejam pastaigāties.\""}]"",""study.comparison"":""[{\""word\"":\""vor\"",\""meaning\"":\""Pirms / priekšā\"",\""example\"":\""Vor dem Essen...\""},{\""word\"":\""nach\"",\""meaning\"":\""Pēc/uz\"",\""example\"":\""Nach dem Essen...\""},{\""word\"":\""neben\"",\""meaning\"":\""Blacus\"",\""example\"":\""Neben dem Haus.\""},{\""word\"":\""hinter\"",\""meaning\"":\""Aïz\"",\""example\"":\""Hinter dem Haus.\""}]"",""study.tip"":""{\""text\"":\""Atceries: pirms laikā, priekšā vietā → vor.\""}"",""study.important"":""[\""vor può essere sia tempo che luogo.\"",\""vor dem Essen = prima di mangiare; vor dem Haus = davanti alla casa.\""]""}","{""study.translation"":""Pirms • Prieksha"",""study.explanation"":""[\""Idea principale: vor significa \\\""prima\\\"" nel tempo o \\\""davanti\\\"" nello spazio.\"",\""Sì runa ir par laiku, prima nozīmē pirms.\"",\""Sì, c'è una vita, senza avere il tempo di priekšā vai pie.\"",\""Pulksteņa laikā vor nozīmē \\\""līdz\\\"", piemēram, piacere per otto.\""]"",""study.examples"":""[{\""de\"":\""Vor dem Essen wasche ich die Hände.\"",\""lv\"":\""Afferma ēšanas es mazgāju rokas.\""},{\""de\"":\""Das Auto steht vor dem Haus.\"",\""lv\"":\""Auto stāv mājas priekšā.\""},{\""de\"":\""Es ist fünf vor acht.\"",\""lv\"":\""Sono le otto meno cinque.\""},{\""de\"":\""Nach dem Essen gehen wir spazieren.\"",\""lv\"":\""Pēc ēšanas mēs ejam pastaigāties.\""}]"",""study.comparison"":""[{\""word\"":\""vor\"",\""meaning\"":\""Pirms / priekšā\"",\""example\"":\""Vor dem Essen...\""},{\""word\"":\""nach\"",\""meaning\"":\""Pēc/uz\"",\""example\"":\""Nach dem Essen...\""},{\""word\"":\""neben\"",\""meaning\"":\""Blacus\"",\""example\"":\""Neben dem Haus.\""},{\""word\"":\""hinter\"",\""meaning\"":\""Aïz\"",\""example\"":\""Hinter dem Haus.\""}]"",""study.tip"":""{\""text\"":\""Atceries: pirms laikā, priekšā vietā → vor.\""}"",""study.important"":""[\""vor può essere sia tempo che luogo.\"",\""vor dem Essen = prima di mangiare; vor dem Haus = davanti alla casa.\""]""}","PASS","","TARGET_LANGUAGE_MIXED_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"f437cbfccf01caac","f437cbfccf01caac2d8f440aa689b7d61911a9952f816231585514e5ca668b61","DISC-G2-A1-IT-L0017","g2/a1/it|Adresse|idx:23|lv|WRONG_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Adresse|idx:23","lv","adrese","Adresse","","Indirizzo","Indirizzo","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"f4579e11b0ecd390","f4579e11b0ecd390af70eb157b3e29fd89c4f9e724e158645ab939855b25f7f3","DISC-G2-A1-IT-L0001","g2/a1/it|Fußball|idx:218|lv|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Fußball|idx:218","lv","futbols","Fußball","","calcio","calcio","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"f5207aba3af41217","f5207aba3af412172065ce11342aa42b516b9abcc8e878a320930b33e4a9b3e2","DISC-G2-A1-IT-L0002","g2/a1/it|Bitte|idx:94|lv; study.explanation; study.examples|TARGET_LANGUAGE_MISMATCH|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Bitte|idx:94","lv; study.explanation; study.examples","lūgums","Bitte","","{""lv"":""Lugums"",""study.explanation"":""[\""Idea principale: nome con l'articolo dado e una lettera maiuscola. Una richiesta o una richiesta specifica.\"",\""Die Bitte galvenokārt nozīmē: piklājība.\"",\""Biezi raksturo: piklājības vārds.\"",\""Die Bitte significa infatti: richiesta/richiesta.\""]"",""study.examples"":""[{\""de\"":\""Ich habe eine Bitte.\"",\""lv\"":\""Man ir vieni lūgums.\""},{\""de\"":\""Er erfüllt meine Bitte.\"",\""lv\"":\""Ludzu!\""},{\""de\"":\""Sie hat zwei Bitten.\"",\""lv\"":\""Vienu tasi kafijas, lūdzu.\""},{\""de\"":\""Kann ich bitte fragen?\"",\""lv\"":\""Vai es drīkstu lūdzu jautāt?\""},{\""de\"":\""Ich habe eine Bitte.\"",\""lv\"":\""Ho una preghiera.\""},{\""de\"":\""Die Bitte ist wichtig.\"",\""lv\"":\""Lūgums ir svarigs.\""}]""}","{""lv"":""Lugums"",""study.explanation"":""[\""Idea principale: nome con l'articolo dado e una lettera maiuscola. Una richiesta o una richiesta specifica.\"",\""Die Bitte galvenokārt nozīmē: piklājība.\"",\""Biezi raksturo: piklājības vārds.\"",\""Die Bitte significa infatti: richiesta/richiesta.\""]"",""study.examples"":""[{\""de\"":\""Ich habe eine Bitte.\"",\""lv\"":\""Man ir vieni lūgums.\""},{\""de\"":\""Er erfüllt meine Bitte.\"",\""lv\"":\""Ludzu!\""},{\""de\"":\""Sie hat zwei Bitten.\"",\""lv\"":\""Vienu tasi kafijas, lūdzu.\""},{\""de\"":\""Kann ich bitte fragen?\"",\""lv\"":\""Vai es drīkstu lūdzu jautāt?\""},{\""de\"":\""Ich habe eine Bitte.\"",\""lv\"":\""Ho una preghiera.\""},{\""de\"":\""Die Bitte ist wichtig.\"",\""lv\"":\""Lūgums ir svarigs.\""}]""}","PASS","","TARGET_LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"f6d72eb4ef199d35","f6d72eb4ef199d356d6e21e9616c672a6033d409607a4beeab6e2b7110fac82c","DISC-G2-A1-IT-L0010","g2/a1/it|Alter|idx:11|lv|WRONG_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Alter|idx:11","lv","vecums","Alter","","Età","Età","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"fbb7e6c434be1148","fbb7e6c434be11481ea01f5a9e262b2d6273e7915f592e8265777a6dce018982","DISC-G2-A1-IT-L0022","g2/a1/it|Wochenende|idx:181|lv|LANGUAGE_MISMATCH|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Wochenende|idx:181","lv","nedēļas nogale","Wochenende","","Nedēļas assolutamente","Nedēļas assolutamente","PASS","","LANGUAGE_MISMATCH","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"fbeca91b473b5486","fbeca91b473b5486e875276c1a97dd939a2a833e4159f723d2ad03fc82d380db","DISC-G2-A1-IT-L0012","g2/a1/it|Dezember|idx:136|lv|WRONG_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","Dezember|idx:136","lv","decembris","Dezember","","Dicembre","Dicembre","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"fcd1eb8f8e128958","fcd1eb8f8e12895892d8e737aa24b56cb7add9e637d5d4b0a2b0bb5ff3a5a665","DISC-G2-A1-IT-L0004","g2/a1/it|wenn|idx:655|study|TARGET_LANGUAGE_MIXED_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","wenn|idx:655","study","ja • kad","wenn","","{""study.translation"":""SI • KAD"",""study.explanation"":""[\""Galvenā doma: si nozīmē ja vai kad atkarībā no situācijas.\"",\""Se ciò avviene attraverso nosacījumu, tulko kā ja.\"",\""Se ciò accade atkārtotu vai vispārīgu laiku, tulko kā kad.\"",\""Pēc wenn darbības vārds vacu teikumā parasti stāv beigās.\""]"",""study.examples"":""[{\""de\"":\""Wenn du Zeit hast, komm vorbei.\"",\""lv\"":\""Sì, tev ir laiks, iegriezies.\""},{\""de\"":\""Wenn es regnet, bleibe ich zu Hause.\"",\""lv\"":\""Sì, lista, è palieku mājās.\""},{\""de\"":\""Wenn ich müde bin, trinke ich Kaffee.\"",\""lv\"":\""Kad esmu noguris, es dzeru kafiju.\""},{\""de\"":\""Ich weiß nicht, ob er kommt.\"",\""lv\"":\""È nezinu, vai viņš nāks.\""}]"",""study.comparison"":""[{\""word\"":\""wenn\"",\""meaning\"":\""SI / KAD\"",\""example\"":\""Wenn du Zeit hast...\""},{\""word\"":\""ob\"",\""meaning\"":\""Vai netiesā jautājumā\"",\""example\"":\""Ich weiß nicht, ob...\""},{\""word\"":\""wann\"",\""meaning\"":\""Kad jautājuma\"",\""example\"":\""Wann kommst du?\""},{\""word\"":\""weil\"",\""meaning\"":\""Giorno\"",\""example\"":\""Ich bleibe, weil ich krank bin.\""}]"",""study.tip"":""{\""text\"":\""Atceries: nosacījums → wenn; jautājums “kad?” → wann.\""}"",""study.important"":""[\""wenn e wann non sono la stessa cosa.\"",\""Wann kommst du? è una domanda. Wenn du kommst... è una condizione/tempo.\""]""}","{""study.translation"":""SI • KAD"",""study.explanation"":""[\""Galvenā doma: si nozīmē ja vai kad atkarībā no situācijas.\"",\""Se ciò avviene attraverso nosacījumu, tulko kā ja.\"",\""Se ciò accade atkārtotu vai vispārīgu laiku, tulko kā kad.\"",\""Pēc wenn darbības vārds vacu teikumā parasti stāv beigās.\""]"",""study.examples"":""[{\""de\"":\""Wenn du Zeit hast, komm vorbei.\"",\""lv\"":\""Sì, tev ir laiks, iegriezies.\""},{\""de\"":\""Wenn es regnet, bleibe ich zu Hause.\"",\""lv\"":\""Sì, lista, è palieku mājās.\""},{\""de\"":\""Wenn ich müde bin, trinke ich Kaffee.\"",\""lv\"":\""Kad esmu noguris, es dzeru kafiju.\""},{\""de\"":\""Ich weiß nicht, ob er kommt.\"",\""lv\"":\""È nezinu, vai viņš nāks.\""}]"",""study.comparison"":""[{\""word\"":\""wenn\"",\""meaning\"":\""SI / KAD\"",\""example\"":\""Wenn du Zeit hast...\""},{\""word\"":\""ob\"",\""meaning\"":\""Vai netiesā jautājumā\"",\""example\"":\""Ich weiß nicht, ob...\""},{\""word\"":\""wann\"",\""meaning\"":\""Kad jautājuma\"",\""example\"":\""Wann kommst du?\""},{\""word\"":\""weil\"",\""meaning\"":\""Giorno\"",\""example\"":\""Ich bleibe, weil ich krank bin.\""}]"",""study.tip"":""{\""text\"":\""Atceries: nosacījums → wenn; jautājums “kad?” → wann.\""}"",""study.important"":""[\""wenn e wann non sono la stessa cosa.\"",\""Wann kommst du? è una domanda. Wenn du kommst... è una condizione/tempo.\""]""}","PASS","","TARGET_LANGUAGE_MIXED_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"fe807244800591fd","fe807244800591fdb5676ac4a7db96e01befd0f6b58fb68687d7c1b03a2b48de","DISC-G2-A1-IT-L0005","g2/a1/it|wer|idx:656|study|TARGET_LANGUAGE_MIXED_LANGUAGE|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","wer|idx:656","study","kas • kurš","wer","","{""study.translation"":""Kas • Kurš"",""study.explanation"":""[\""Idea principale: wer è il pronome interrogativo per l'identità della persona — in italiano è \\\""chi\\\"".\"",\""Wer jautā par cilvēkiem, ne par ditām vai notikumiem.\"",\""Da Laatām un notikumiem jautā ar era, più recente.\"",\""Wer vacu valodā parasti ir teikuma priekšmets (nominatīvā) — Wer ist das? = Borsa soldi ir?\"",\""Sì jautā, kurš tieši no vairākiem cilvēkiem, wer bieži dito kopā ar von (wer von euch = kurš no jums).\"",\""Who maina formu pēc locījuma: who (akuzatīvs), who (datīvs), whose (Лenitīvs) — A1 līmenī visbiežāk sastopama ir tieši forma who.\""]"",""study.examples"":""[{\""de\"":\""Wer ist das?\"",\""lv\"":\""La borsa dei soldi, giusto?\""},{\""de\"":\""Wer bist du?\"",\""lv\"":\""Sei esistito?\""},{\""de\"":\""Wer kommt heute?\"",\""lv\"":\""Che cos'hai oggi?\""},{\""de\"":\""Wer ist deine Lehrerin?\"",\""lv\"":\""Chi è la tua insegnante?\""},{\""de\"":\""Wer von euch spricht Deutsch?\"",\""lv\"":\""Kurš no jums runā vaciski?\""},{\""de\"":\""Wer hat das gesagt?\"",\""lv\"":\""Kas a teica?\""},{\""de\"":\""Wer möchte Kaffee?\"",\""lv\"":\""Chi vuole il caffè?\""}]"",""study.tip"":""[\""wer chiede delle persone (chi) — per le cose e gli eventi usa was.\"",\""Per chiedere una scelta tra più persone, usa wer von... (chi tra...).\""]"",""study.important"":""[\""wer chiede solo delle persone, mai delle cose.\"",\""Per le cose e gli eventi chiedi con was, non con wer.\"",\""wer cambia forma secondo il caso: wen, wem, wessen — ma la forma base è wer.\"",\""Errato: Wer ist passiert? → Corretto: Was ist passiert?\""]""}","{""study.translation"":""Kas • Kurš"",""study.explanation"":""[\""Idea principale: wer è il pronome interrogativo per l'identità della persona — in italiano è \\\""chi\\\"".\"",\""Wer jautā par cilvēkiem, ne par ditām vai notikumiem.\"",\""Da Laatām un notikumiem jautā ar era, più recente.\"",\""Wer vacu valodā parasti ir teikuma priekšmets (nominatīvā) — Wer ist das? = Borsa soldi ir?\"",\""Sì jautā, kurš tieši no vairākiem cilvēkiem, wer bieži dito kopā ar von (wer von euch = kurš no jums).\"",\""Who maina formu pēc locījuma: who (akuzatīvs), who (datīvs), whose (Лenitīvs) — A1 līmenī visbiežāk sastopama ir tieši forma who.\""]"",""study.examples"":""[{\""de\"":\""Wer ist das?\"",\""lv\"":\""La borsa dei soldi, giusto?\""},{\""de\"":\""Wer bist du?\"",\""lv\"":\""Sei esistito?\""},{\""de\"":\""Wer kommt heute?\"",\""lv\"":\""Che cos'hai oggi?\""},{\""de\"":\""Wer ist deine Lehrerin?\"",\""lv\"":\""Chi è la tua insegnante?\""},{\""de\"":\""Wer von euch spricht Deutsch?\"",\""lv\"":\""Kurš no jums runā vaciski?\""},{\""de\"":\""Wer hat das gesagt?\"",\""lv\"":\""Kas a teica?\""},{\""de\"":\""Wer möchte Kaffee?\"",\""lv\"":\""Chi vuole il caffè?\""}]"",""study.tip"":""[\""wer chiede delle persone (chi) — per le cose e gli eventi usa was.\"",\""Per chiedere una scelta tra più persone, usa wer von... (chi tra...).\""]"",""study.important"":""[\""wer chiede solo delle persone, mai delle cose.\"",\""Per le cose e gli eventi chiedi con was, non con wer.\"",\""wer cambia forma secondo il caso: wen, wem, wessen — ma la forma base è wer.\"",\""Errato: Wer ist passiert? → Corretto: Was ist passiert?\""]""}","PASS","","TARGET_LANGUAGE_MIXED_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"ff21cb4adf090f5c","ff21cb4adf090f5cfac427a4264463f496c61fc1be82277f2a970adc60f6e161","DISC-G2-A1-IT-L0003","g2/a1/it|geben|idx:223|lv; study|LANGUAGE_CONTAMINATION|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","geben|idx:223","lv; study","dot","geben","","{""lv"":""Punto"",""study.translation"":""Punto"",""study.explanation"":""[\""Idea principale: geben significa dare.\"",\""Geben liedo, ja kāds kaut ko dod citam cilvēkam.\"",\""È la direzione opposta del nehmen.\"",\""Ottenere nozīmē saņemt, tātad būt tam, kurš kaut ko dabū.\""]"",""study.examples"":""[{\""de\"":\""Gib mir bitte das Buch.\"",\""lv\"":\""Ti prego, dammi il libro\""},{\""de\"":\""Ich gebe dir meine Nummer.\"",\""lv\"":\""Es tev paffuto savu numuru.\""},{\""de\"":\""Ich nehme das Buch.\"",\""lv\"":\""È paņemu gramatu.\""},{\""de\"":\""Ich bekomme ein Geschenk.\"",\""lv\"":\""Ricevo un regalo\""}]"",""study.comparison"":""[{\""word\"":\""geben\"",\""meaning\"":\""Punto\"",\""example\"":\""Dammi il libro.\""},{\""word\"":\""nehmen\"",\""meaning\"":\""‹ emt/ paņemt\"",\""example\"":\""Prendo il libro.\""},{\""word\"":\""bekommen\"",\""meaning\"":\""Saņemt / dabūt\"",\""example\"":\""Ricevo un regalo.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Atnest / nogādāt\"",\""example\"":\""Ti porto il libro.\""}]"",""study.tip"":""{\""text\"":\""Atceries: dot prom → geben; paņemt sev → nehmen.\""}"",""study.important"":""[\""geben e nehmen sono direzioni opposte.\"",\""bekommen significa ricevere, non dare.\""]""}","{""lv"":""Punto"",""study.translation"":""Punto"",""study.explanation"":""[\""Idea principale: geben significa dare.\"",\""Geben liedo, ja kāds kaut ko dod citam cilvēkam.\"",\""È la direzione opposta del nehmen.\"",\""Ottenere nozīmē saņemt, tātad būt tam, kurš kaut ko dabū.\""]"",""study.examples"":""[{\""de\"":\""Gib mir bitte das Buch.\"",\""lv\"":\""Ti prego, dammi il libro\""},{\""de\"":\""Ich gebe dir meine Nummer.\"",\""lv\"":\""Es tev paffuto savu numuru.\""},{\""de\"":\""Ich nehme das Buch.\"",\""lv\"":\""È paņemu gramatu.\""},{\""de\"":\""Ich bekomme ein Geschenk.\"",\""lv\"":\""Ricevo un regalo\""}]"",""study.comparison"":""[{\""word\"":\""geben\"",\""meaning\"":\""Punto\"",\""example\"":\""Dammi il libro.\""},{\""word\"":\""nehmen\"",\""meaning\"":\""‹ emt/ paņemt\"",\""example\"":\""Prendo il libro.\""},{\""word\"":\""bekommen\"",\""meaning\"":\""Saņemt / dabūt\"",\""example\"":\""Ricevo un regalo.\""},{\""word\"":\""bringen\"",\""meaning\"":\""Atnest / nogādāt\"",\""example\"":\""Ti porto il libro.\""}]"",""study.tip"":""{\""text\"":\""Atceries: dot prom → geben; paņemt sev → nehmen.\""}"",""study.important"":""[\""geben e nehmen sono direzioni opposte.\"",\""bekommen significa ricevere, non dare.\""]""}","PASS","","LANGUAGE_CONTAMINATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","CRITICAL","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"fffb182bce16029e","fffb182bce16029eaf6908bbb1747455995f3060827d0fe36f9f834d6a9e19ef","DISC-G2-A1-IT-L0002","g2/a1/it|sehen|idx:539|study|TARGET_LANGUAGE_MIXED|gpt-5.6-luna","it","","crowdin-staging/g2/it-a1.json","sehen|idx:539","study","redzēt","sehen","","{""study.translation"":""Redzet"",""study.explanation"":""[\""Idea principale: sehen significa vedere con gli occhi.\"",\""Sì, runa ir par to, ko acis uztver, dito sehen.\"",\""Prenditi il tempo per esaminarlo in anticipo.\"",\""Vi parlerò di me. = Es tevi redzu.\""]"",""study.examples"":""[{\""de\"":\""Ich sehe dich.\"",\""lv\"":\""È tevi redzu.\""},{\""de\"":\""Siehst du das Auto?\"",\""lv\"":\""La vedete quella macchina?\""},{\""de\"":\""Ich sehe nichts.\"",\""lv\"":\""È neko neredzu.\""},{\""de\"":\""Wir schauen einen Film.\"",\""lv\"":\""I miei film skatamies.\""}]"",""study.comparison"":""[{\""word\"":\""sehen\"",\""meaning\"":\""Redzet\"",\""example\"":\""Ti vedo.\""},{\""word\"":\""schauen\"",\""meaning\"":\""Slitte\"",\""example\"":\""Guardo l'immagine.\""},{\""word\"":\""ansehen\"",\""meaning\"":\""Apskatīt / skatīties\"",\""example\"":\""Guardo il film.\""},{\""word\"":\""hören\"",\""meaning\"":\""Dzirdet\"",\""example\"":\""Ascolto la musica.\""}]"",""study.tip"":""{\""text\"":\""Atceries: acis uztver → sehen; apzināti skaties → schauen/ansehen.\""}"",""study.important"":""[\""sehen non è lo stesso di anschauen.\"",\""Ich sehe dich = ti vedo; Ich schaue den Film = guardo il film.\""]""}","{""study.translation"":""Redzet"",""study.explanation"":""[\""Idea principale: sehen significa vedere con gli occhi.\"",\""Sì, runa ir par to, ko acis uztver, dito sehen.\"",\""Prenditi il tempo per esaminarlo in anticipo.\"",\""Vi parlerò di me. = Es tevi redzu.\""]"",""study.examples"":""[{\""de\"":\""Ich sehe dich.\"",\""lv\"":\""È tevi redzu.\""},{\""de\"":\""Siehst du das Auto?\"",\""lv\"":\""La vedete quella macchina?\""},{\""de\"":\""Ich sehe nichts.\"",\""lv\"":\""È neko neredzu.\""},{\""de\"":\""Wir schauen einen Film.\"",\""lv\"":\""I miei film skatamies.\""}]"",""study.comparison"":""[{\""word\"":\""sehen\"",\""meaning\"":\""Redzet\"",\""example\"":\""Ti vedo.\""},{\""word\"":\""schauen\"",\""meaning\"":\""Slitte\"",\""example\"":\""Guardo l'immagine.\""},{\""word\"":\""ansehen\"",\""meaning\"":\""Apskatīt / skatīties\"",\""example\"":\""Guardo il film.\""},{\""word\"":\""hören\"",\""meaning\"":\""Dzirdet\"",\""example\"":\""Ascolto la musica.\""}]"",""study.tip"":""{\""text\"":\""Atceries: acis uztver → sehen; apzināti skaties → schauen/ansehen.\""}"",""study.important"":""[\""sehen non è lo stesso di anschauen.\"",\""Ich sehe dich = ti vedo; Ich schaue den Film = guardo il film.\""]""}","PASS","","TARGET_LANGUAGE_MIXED","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","PENDING","","",""
"02737cfba00b0d99","02737cfba00b0d99eaac62cbd5945c6a238e41a0bd01c23cdbac767dbea26d87","DISC-G2-A1-LB-L0011","g2/a1/lb|dein|idx:132|lv|WRONG_LANGUAGE|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","dein|idx:132","lv","tavs","dein","","Attn","Attn","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
"028dbe35acf13a82","028dbe35acf13a82ee7351dccdc7e24374186769621d3f8ba5e4602e268febb2","DISC-G2-A1-LB-L0019","g2/a1/lb|Butterbrot|idx:112|lv|WRONG_LANGUAGE|gpt-5.6-luna","lb","","crowdin-staging/g2/lb-a1.json","Butterbrot|idx:112","lv","sviestmaize","Butterbrot","","E Sandwich","E Sandwich","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","PENDING","","",""
