escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-006","BATCH-078","84d9a35539548c5c","84d9a35539548c5c250d41a0e218a1ef9c59613293a0b7b20c9cdae913855882","DISC-G2-A1-FI-L0002","g2/a1/fi|kosten|idx:320|lv, study|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","kosten|idx:320","lv, study","maksāt","kosten","","{""lv"":""Maksma"",""study.translation"":""Maksma"",""study.explanation"":""[\""Põhiidee: kosten tähendab maksma nii ja nii palju — jutt on asja hinnast.\"",\""Seda sõna kasutatakse, kui küsitakse või öeldakse, kui palju miski maksab, mitte siis, kui inimene teeb makse.\"",\""Hinnaküsimus algab saksa keeles sageli sõnadega Was kostet...?\"",\""Eesti sõna maksma on selles kontekstis õige: Das kostet 5 Euro. = See maksab 5 eurot.\"",\""Kui inimene annab kauba või teenuse eest raha, kasutatakse saksa keeles bezahlen või zahlen.\""]"",""study.examples"":""[{\""de\"":\""Das kostet 5 Euro.\"",\""lv\"":\""See maksab 5 eurot.\""},{\""de\"":\""Was kostet das?\"",\""lv\"":\""Kui palju see maksab?\""},{\""de\"":\""Wie viel kostet der Pullover?\"",\""lv\"":\""Kui palju kampsun maksab?\""},{\""de\"":\""Das Essen kostet nicht viel.\"",\""lv\"":\""Toit ei maksa palju.\""},{\""de\"":\""Ich bezahle die Rechnung.\"",\""lv\"":\""Ma maksan arve.\""},{\""de\"":\""Kann ich bar bezahlen?\"",\""lv\"":\""Kas ma saan sularahas maksta?\""},{\""de\"":\""Er zahlt mit Karte.\"",\""lv\"":\""Ta maksab kaardiga.\""},{\""de\"":\""Ich zahle gleich.\"",\""lv\"":\""Ma maksan kohe.\""}]"",""study.comparison"":""[{\""word\"":\""kosten\"",\""meaning\"":\""Maksma (hinda) • Kui palju maksab\"",\""example\"":\""Das kostet 5 Euro. = Se maksaa 5 euroa.\""},{\""word\"":\""bezahlen\"",\""meaning\"":\""Maksma • Ära maksma (raha)\"",\""example\"":\""Ich bezahle die Rechnung. = Maksan laskun.\""},{\""word\"":\""zahlen\"",\""meaning\"":\""Maksma • Ära maksma\"",\""example\"":\""Kann ich bar zahlen? = Voiko minun maksaa käteisellä?\""},{\""word\"":\""Was kostet...?\"",\""meaning\"":\""Kui palju maksab...?\"",\""example\"":\""Was kostet das Buch? = Kuinka paljon kirja maksaa?\""}]"",""study.tip"":""[\""Muista: kysymys hinnasta → kosten (Was kostet das?).\"",\""Muista: maksun tekeminen → bezahlen / zahlen (Ich bezahle die Rechnung.).\""]"",""study.important"":""[\""kosten ja bezahlen eivät ole synonyymejä: kosten = kuinka paljon maksaa; bezahlen = maksaa rahaa.\"",\""Latvian kielessä molemmissa tapauksissa usein käytetään maksaa, mutta saksassa täytyy valita tilanteen mukaan.\""]""}","{""lv"":""Maksma"",""study.translation"":""Maksma"",""study.explanation"":""[\""Põhiidee: kosten tähendab maksma nii ja nii palju — jutt on asja hinnast.\"",\""Seda sõna kasutatakse, kui küsitakse või öeldakse, kui palju miski maksab, mitte siis, kui inimene teeb makse.\"",\""Hinnaküsimus algab saksa keeles sageli sõnadega Was kostet...?\"",\""Eesti sõna maksma on selles kontekstis õige: Das kostet 5 Euro. = See maksab 5 eurot.\"",\""Kui inimene annab kauba või teenuse eest raha, kasutatakse saksa keeles bezahlen või zahlen.\""]"",""study.examples"":""[{\""de\"":\""Das kostet 5 Euro.\"",\""lv\"":\""See maksab 5 eurot.\""},{\""de\"":\""Was kostet das?\"",\""lv\"":\""Kui palju see maksab?\""},{\""de\"":\""Wie viel kostet der Pullover?\"",\""lv\"":\""Kui palju kampsun maksab?\""},{\""de\"":\""Das Essen kostet nicht viel.\"",\""lv\"":\""Toit ei maksa palju.\""},{\""de\"":\""Ich bezahle die Rechnung.\"",\""lv\"":\""Ma maksan arve.\""},{\""de\"":\""Kann ich bar bezahlen?\"",\""lv\"":\""Kas ma saan sularahas maksta?\""},{\""de\"":\""Er zahlt mit Karte.\"",\""lv\"":\""Ta maksab kaardiga.\""},{\""de\"":\""Ich zahle gleich.\"",\""lv\"":\""Ma maksan kohe.\""}]"",""study.comparison"":""[{\""word\"":\""kosten\"",\""meaning\"":\""Maksma (hinda) • Kui palju maksab\"",\""example\"":\""Das kostet 5 Euro. = Se maksaa 5 euroa.\""},{\""word\"":\""bezahlen\"",\""meaning\"":\""Maksma • Ära maksma (raha)\"",\""example\"":\""Ich bezahle die Rechnung. = Maksan laskun.\""},{\""word\"":\""zahlen\"",\""meaning\"":\""Maksma • Ära maksma\"",\""example\"":\""Kann ich bar zahlen? = Voiko minun maksaa käteisellä?\""},{\""word\"":\""Was kostet...?\"",\""meaning\"":\""Kui palju maksab...?\"",\""example\"":\""Was kostet das Buch? = Kuinka paljon kirja maksaa?\""}]"",""study.tip"":""[\""Muista: kysymys hinnasta → kosten (Was kostet das?).\"",\""Muista: maksun tekeminen → bezahlen / zahlen (Ich bezahle die Rechnung.).\""]"",""study.important"":""[\""kosten ja bezahlen eivät ole synonyymejä: kosten = kuinka paljon maksaa; bezahlen = maksaa rahaa.\"",\""Latvian kielessä molemmissa tapauksissa usein käytetään maksaa, mutta saksassa täytyy valita tilanteen mukaan.\""]""}","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv, study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-006","BATCH-075","0421b2ef3a3c487a","0421b2ef3a3c487a224f1b832637807e939cef839ceaf11b4f58a124f3c95cd7","DISC-G2-A1-FI-L0007","g2/a1/fi|Kraftwagen|idx:343|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Kraftwagen|idx:343","lv","automašīna","Kraftwagen","","Auto","Auto","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Auto"" de_reference=""Kraftwagen"""
"ESC-006","BATCH-078","8b14afa918ab0b6c","8b14afa918ab0b6cfe1cc367fa3dffa9dedf2ee44771d1ce09e3f0e7304f80d3","DISC-G2-A1-FI-L0008","g2/a1/fi|Küche|idx:344|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Küche|idx:344","lv","virtuve","Küche","","Köök","Köök","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Köök"" de_reference=""Küche"""
"ESC-006","BATCH-077","4543b825e0ba924c","4543b825e0ba924c720818b46ed89d7495e98bdeea68a26796de988d664c251e","DISC-G2-A1-FI-L0009","g2/a1/fi|Kuchen|idx:345|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Kuchen|idx:345","lv","kūka","Kuchen","","Kook","Kook","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Kook"" de_reference=""Kuchen"""
"ESC-006","BATCH-076","148f6bd1051151da","148f6bd1051151da659016982b36449ad96c2d525e493f9cb09990dc60d4d078","DISC-G2-A1-FI-L0010","g2/a1/fi|Kuh|idx:346|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Kuh|idx:346","lv","govs","Kuh","","Lehm","Lehm","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Lehm"" de_reference=""Kuh"""
"ESC-006","BATCH-076","16d5316edbb727f1","16d5316edbb727f1f1d611f8ac70c8b865bf9c85bf2b0b514e1b0d03997b19d2","DISC-G2-A1-FI-L0011","g2/a1/fi|Kühlschrank|idx:347|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Kühlschrank|idx:347","lv","ledusskapis","Kühlschrank","","Külmkapp","Külmkapp","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Külmkapp"" de_reference=""Kühlschrank"""
"ESC-006","BATCH-078","93a273a35ec59c3a","93a273a35ec59c3af9f080d368ab0b803f3b6a6cf9d9f69f5147655684d33bd6","DISC-G2-A1-FI-L0012","g2/a1/fi|Kuss|idx:348|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Kuss|idx:348","lv","skūpsts","Kuss","","Suudlus","Suudlus","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Suudlus"" de_reference=""Kuss"""
"ESC-006","BATCH-076","180cefb633814d67","180cefb633814d67f949d73ba18b8efe08655c3ebe64b1a433c1f70e7b386229","DISC-G2-A1-FI-L0003","g2/a1/fi|Laden|idx:349|lv, study|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Laden|idx:349","lv, study","veikals","Laden","","{""lv"":""Pood"",""study.translation"":""Pood"",""study.explanation"":""[\""Põhiidee: der Laden suure algustähega ja artikliga der on nimisõna — väike pood.\"",\""Laden väikese algustähega on tegusõna — peale laadima või laadima.\"",\""Der Laden tähistab igapäevaelus sageli väikest poodi (im Laden einkaufen = poes sisseoste tegema).\"",\""Mitmuses: die Läden.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe in den Laden.\"",\""lv\"":\""Ma lähen poodi.\""},{\""de\"":\""Der Laden ist geschlossen.\"",\""lv\"":\""Pood on suletud.\""},{\""de\"":\""Es gibt viele Läden hier.\"",\""lv\"":\""Siin on palju poode.\""},{\""de\"":\""Ich muss mein Handy laden.\"",\""lv\"":\""Ma pean telefoni laadima.\""}]"",""study.tip"":""[\""der Laden isolla alkukirjaimella — substantiivi (kauppa).\"",\""laden pienellä alkukirjaimella — verbi (lastata/ladata).\""]"",""study.important"":""[\""der Laden = kauppa (substantiivi).\"",\""laden = lastata/ladata (verbi).\"",\""Mitmuses: die Läden.\""]""}","{""lv"":""Pood"",""study.translation"":""Pood"",""study.explanation"":""[\""Põhiidee: der Laden suure algustähega ja artikliga der on nimisõna — väike pood.\"",\""Laden väikese algustähega on tegusõna — peale laadima või laadima.\"",\""Der Laden tähistab igapäevaelus sageli väikest poodi (im Laden einkaufen = poes sisseoste tegema).\"",\""Mitmuses: die Läden.\""]"",""study.examples"":""[{\""de\"":\""Ich gehe in den Laden.\"",\""lv\"":\""Ma lähen poodi.\""},{\""de\"":\""Der Laden ist geschlossen.\"",\""lv\"":\""Pood on suletud.\""},{\""de\"":\""Es gibt viele Läden hier.\"",\""lv\"":\""Siin on palju poode.\""},{\""de\"":\""Ich muss mein Handy laden.\"",\""lv\"":\""Ma pean telefoni laadima.\""}]"",""study.tip"":""[\""der Laden isolla alkukirjaimella — substantiivi (kauppa).\"",\""laden pienellä alkukirjaimella — verbi (lastata/ladata).\""]"",""study.important"":""[\""der Laden = kauppa (substantiivi).\"",\""laden = lastata/ladata (verbi).\"",\""Mitmuses: die Läden.\""]""}","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv, study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-006","BATCH-076","19e4cb01d6e6d172","19e4cb01d6e6d17226bab067c6ecb125aa37eafc425bbdce6071fc35dbcbbc91","DISC-G2-A1-FI-L0013","g2/a1/fi|Lampe|idx:350|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Lampe|idx:350","lv","lampa","Lampe","","Lamp","Lamp","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Lamp"" de_reference=""Lampe"""
"ESC-006","BATCH-078","784e22776e5b5ef4","784e22776e5b5ef4c4eb6052181b83546bbc66ed31048d9cc328fd655498920b","DISC-G2-A1-FI-L0004","g2/a1/fi|Land|idx:351|lv, study|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","Land|idx:351","lv, study","valsts • zeme","Land","","{""lv"":""Riik • Maa"",""study.translation"":""Riik • Maa"",""study.explanation"":""[\""Põhiidee: das Land tähendab kõige sagedamini riiki või maad väljaspool linna.\"",\""Kui jutt on Saksamaast, Eestist või mõnest muust piiridega territooriumist, tõlgi kui riik.\"",\""Kui jutt on maakohast või maast linna vastandina, tõlgitakse see kui maa või maakoht.\"",\""Kontekst määrab, kas mõtleme riiki, maakohta või maad.\""]"",""study.examples"":""[{\""de\"":\""Deutschland ist ein schönes Land.\"",\""lv\"":\""Saksamaa on ilus riik.\""},{\""de\"":\""Ich komme aus einem kleinen Land.\"",\""lv\"":\""Ma olen pärit väikesest riigist.\""},{\""de\"":\""Wir fahren aufs Land.\"",\""lv\"":\""Me sõidame maale.\""},{\""de\"":\""Auf dem Land ist es ruhig.\"",\""lv\"":\""Maal on rahulik.\""}]"",""study.comparison"":""[{\""word\"":\""das Land\"",\""meaning\"":\""Riik / maa / maapiirkond\"",\""example\"":\""Deutschland ist ein Land.\""},{\""word\"":\""die Stadt\"",\""meaning\"":\""Linn\"",\""example\"":\""Ich wohne in der Stadt.\""},{\""word\"":\""das Dorf\"",\""meaning\"":\""Küla\"",\""example\"":\""Er lebt in einem Dorf.\""},{\""word\"":\""die Erde\"",\""meaning\"":\""Maa / planeet\"",\""example\"":\""Die Erde ist rund.\""}]"",""study.tip"":""{\""text\"":\""Atceries: valsts → das Land; pilsēta → die Stadt.\""}"",""study.important"":""[\""aufs Land tarkoittaa \\\""maalle\\\"", ei \\\""valtiolle\\\"".\"",\""das Land ei ole sama kuin die Stadt.\""]""}","{""lv"":""Riik • Maa"",""study.translation"":""Riik • Maa"",""study.explanation"":""[\""Põhiidee: das Land tähendab kõige sagedamini riiki või maad väljaspool linna.\"",\""Kui jutt on Saksamaast, Eestist või mõnest muust piiridega territooriumist, tõlgi kui riik.\"",\""Kui jutt on maakohast või maast linna vastandina, tõlgitakse see kui maa või maakoht.\"",\""Kontekst määrab, kas mõtleme riiki, maakohta või maad.\""]"",""study.examples"":""[{\""de\"":\""Deutschland ist ein schönes Land.\"",\""lv\"":\""Saksamaa on ilus riik.\""},{\""de\"":\""Ich komme aus einem kleinen Land.\"",\""lv\"":\""Ma olen pärit väikesest riigist.\""},{\""de\"":\""Wir fahren aufs Land.\"",\""lv\"":\""Me sõidame maale.\""},{\""de\"":\""Auf dem Land ist es ruhig.\"",\""lv\"":\""Maal on rahulik.\""}]"",""study.comparison"":""[{\""word\"":\""das Land\"",\""meaning\"":\""Riik / maa / maapiirkond\"",\""example\"":\""Deutschland ist ein Land.\""},{\""word\"":\""die Stadt\"",\""meaning\"":\""Linn\"",\""example\"":\""Ich wohne in der Stadt.\""},{\""word\"":\""das Dorf\"",\""meaning\"":\""Küla\"",\""example\"":\""Er lebt in einem Dorf.\""},{\""word\"":\""die Erde\"",\""meaning\"":\""Maa / planeet\"",\""example\"":\""Die Erde ist rund.\""}]"",""study.tip"":""{\""text\"":\""Atceries: valsts → das Land; pilsēta → die Stadt.\""}"",""study.important"":""[\""aufs Land tarkoittaa \\\""maalle\\\"", ei \\\""valtiolle\\\"".\"",\""das Land ei ole sama kuin die Stadt.\""]""}","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv, study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-006","BATCH-076","306a22e635e37289","306a22e635e372896eac5e6d6e02b5022c544fbdfc9b2fc7746644a5be4738a9","DISC-G2-A1-FI-L0005","g2/a1/fi|lang|idx:352|lv, study|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","lang|idx:352","lv, study","garš • ilgs","lang","","{""lv"":""Pikk • Kauakestev"",""study.translation"":""Pikk • Kauakestev"",""study.explanation"":""[\""Põhiidee: lang tähendab ruumiliselt pikk, aja mõttes pikk või kestev.\"",\""Kui jutt on suurusest või kaugusest, lang = pikk (ein langer Tisch = pikk laud).\"",\""Kui jutt on ajalisest kestusest, lang = pikk (ein langer Tag = pikk päev).\"",\""Fraasis den ganzen Tag lang tähendab see kogu päeva (jooksul).\"",\""Eesti keeles öeldakse nii 'pikk laud' kui ka 'pikk päev' ning saksa lang katab samamoodi mõlemad tähendused.\""]"",""study.examples"":""[{\""de\"":\""Der Tisch ist sehr lang.\"",\""lv\"":\""Laud on väga pikk.\""},{\""de\"":\""Der Film war sehr lang.\"",\""lv\"":\""Film oli väga pikk.\""},{\""de\"":\""Wie lange dauert es?\"",\""lv\"":\""Kui kaua see kestab?\""},{\""de\"":\""Sie hat lange Haare.\"",\""lv\"":\""Tal on pikad juuksed.\""},{\""de\"":\""Ich warte schon lange.\"",\""lv\"":\""Ma ootan juba kaua.\""},{\""de\"":\""Den ganzen Tag lang.\"",\""lv\"":\""Kogu päev (otsa).\""}]"",""study.tip"":""[\""Koolle tai etäisyydelle (hiukset, polku, pöytä) → pitkä.\"",\""Ajalle (päivä, odottaminen, elokuva) → pitkä.\""]"",""study.important"":""[\""lang = pitkä (koko) TAI pitkä (aika) — riippuen kontekstista.\"",\""wie lange = kuinka kauan (kysymys ajasta, ei koosta).\""]""}","{""lv"":""Pikk • Kauakestev"",""study.translation"":""Pikk • Kauakestev"",""study.explanation"":""[\""Põhiidee: lang tähendab ruumiliselt pikk, aja mõttes pikk või kestev.\"",\""Kui jutt on suurusest või kaugusest, lang = pikk (ein langer Tisch = pikk laud).\"",\""Kui jutt on ajalisest kestusest, lang = pikk (ein langer Tag = pikk päev).\"",\""Fraasis den ganzen Tag lang tähendab see kogu päeva (jooksul).\"",\""Eesti keeles öeldakse nii 'pikk laud' kui ka 'pikk päev' ning saksa lang katab samamoodi mõlemad tähendused.\""]"",""study.examples"":""[{\""de\"":\""Der Tisch ist sehr lang.\"",\""lv\"":\""Laud on väga pikk.\""},{\""de\"":\""Der Film war sehr lang.\"",\""lv\"":\""Film oli väga pikk.\""},{\""de\"":\""Wie lange dauert es?\"",\""lv\"":\""Kui kaua see kestab?\""},{\""de\"":\""Sie hat lange Haare.\"",\""lv\"":\""Tal on pikad juuksed.\""},{\""de\"":\""Ich warte schon lange.\"",\""lv\"":\""Ma ootan juba kaua.\""},{\""de\"":\""Den ganzen Tag lang.\"",\""lv\"":\""Kogu päev (otsa).\""}]"",""study.tip"":""[\""Koolle tai etäisyydelle (hiukset, polku, pöytä) → pitkä.\"",\""Ajalle (päivä, odottaminen, elokuva) → pitkä.\""]"",""study.important"":""[\""lang = pitkä (koko) TAI pitkä (aika) — riippuen kontekstista.\"",\""wie lange = kuinka kauan (kysymys ajasta, ei koosta).\""]""}","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=fi field=lv, study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-006","BATCH-079","c04f5752d09ff6ea","c04f5752d09ff6ea14df8826997582cab734e9c94f08d76319c50e9348533b0a","DISC-G2-A1-FI-L0014","g2/a1/fi|lange|idx:353|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","lange|idx:353","lv","ilgi","lange","","Kaua","Kaua","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Kaua"" de_reference=""lange"""
"ESC-006","BATCH-078","67bc41a1245efa10","67bc41a1245efa105a5bc24d22885f6d3bbce92714b5bdb1f9b4305f3d056c64","DISC-G2-A1-FI-L0015","g2/a1/fi|langsam|idx:354|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","langsam|idx:354","lv","lēns","langsam","","Aeglane","Aeglane","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Aeglane"" de_reference=""langsam"""
"ESC-006","BATCH-078","7597f3682dfe0112","7597f3682dfe0112628b32fc1368d3ab88d6dc21cc8ab5f19039ebbd3bb05a3c","DISC-G2-A1-FI-L0016","g2/a1/fi|langweilig|idx:355|lv|WRONG_LANGUAGE|gpt-5.6-luna","fi","","crowdin-staging/g2/fi-a1.json","langweilig|idx:355","lv","garlaicīgs","langweilig","","Igav","Igav","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","NELABOT","","TARGET_LANGUAGE_VALID: Post-Crowdin production_current is in the intended target language; the discovery-time wrong-language finding is obsolete or a false positive. lang=fi field=lv mapping=EXPLICIT_FIELD_ALIAS post_crowdin=CHANGED_SINCE_DISCOVERY bucket=WRONG_OR_MIXED_TARGET_LANGUAGE production_current=""Igav"" de_reference=""langweilig"""
