escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-063","BATCH-120","51a80a7531809d2b","51a80a7531809d2bc58214311bbb107c5420bfb78cc449477b5dfd78aadad78b","DISC-G2-A1-PT-L0005","g2/a1/pt|bis|idx:91|lv, study.translation, study.examples, study.comparison|TARGET_LANGUAGE_CONTAMINATION|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","bis|idx:91","lv, study.translation, study.examples, study.comparison","līdz","bis","","{""lv"":""Lidz"",""study.translation"":""Lidz"",""study.examples"":""[{\""de\"":\""Ich warte bis zu deiner Ankunft.\"",\""lv\"":\""É gaidu līdz tavai ierašanās.\""},{\""de\"":\""Bleib hier, bis ich zurückkomme.\"",\""lv\"":\""Paliec šeit, līdz é atgriezīšos.\""},{\""de\"":\""Ich lerne Deutsch bis zum Abend.\"",\""lv\"":\""Eu estudo alemão até a noite.\""},{\""de\"":\""Bis jetzt habe ich nichts verstanden.\"",\""lv\"":\""Ok... acho que isso não vai funcionar.\""}]"",""study.comparison"":""[{\""word\"":\""bis\"",\""meaning\"":\""Lidz (laika punkta sasniegšanai)\"",\""example\"":\""Ich bleibe bis morgen. – A partida é às 18h.\""},{\""word\"":\""bis zu\"",\""meaning\"":\""Lidz (lidz noteiktam laikam)\"",\""example\"":\""bis zum Bahnhof – É strādāju no 9 lidz 17.\""},{\""word\"":\""bis jetzt\"",\""meaning\"":\""Līdz tam, kamēr\"",\""example\"":\""Bis jetzt habe ich nichts verstanden. – É gaidu, lidz tu atnāksi.\""},{\""word\"":\""bis jetzt\"",\""meaning\"":\""Līdz šim, līdz šai dienai\"",\""example\"":\""Bis jetzt ist alles gut. – Līdz šim viveu ir labi.\""}]""}","{""lv"":""Lidz"",""study.translation"":""Lidz"",""study.examples"":""[{\""de\"":\""Ich warte bis zu deiner Ankunft.\"",\""lv\"":\""É gaidu līdz tavai ierašanās.\""},{\""de\"":\""Bleib hier, bis ich zurückkomme.\"",\""lv\"":\""Paliec šeit, līdz é atgriezīšos.\""},{\""de\"":\""Ich lerne Deutsch bis zum Abend.\"",\""lv\"":\""Eu estudo alemão até a noite.\""},{\""de\"":\""Bis jetzt habe ich nichts verstanden.\"",\""lv\"":\""Ok... acho que isso não vai funcionar.\""}]"",""study.comparison"":""[{\""word\"":\""bis\"",\""meaning\"":\""Lidz (laika punkta sasniegšanai)\"",\""example\"":\""Ich bleibe bis morgen. – A partida é às 18h.\""},{\""word\"":\""bis zu\"",\""meaning\"":\""Lidz (lidz noteiktam laikam)\"",\""example\"":\""bis zum Bahnhof – É strādāju no 9 lidz 17.\""},{\""word\"":\""bis jetzt\"",\""meaning\"":\""Līdz tam, kamēr\"",\""example\"":\""Bis jetzt habe ich nichts verstanden. – É gaidu, lidz tu atnāksi.\""},{\""word\"":\""bis jetzt\"",\""meaning\"":\""Līdz šim, līdz šai dienai\"",\""example\"":\""Bis jetzt ist alles gut. – Līdz šim viveu ir labi.\""}]""}","PASS","","TARGET_LANGUAGE_CONTAMINATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=pt field=lv, study.translation, study.examples, study.comparison composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-121","e7f7a018bdd824a2","e7f7a018bdd824a211ed9e5316f1743a0bb987088f42b744a308061f8538cfcf","DISC-G2-A1-PT-L0004","g2/a1/pt|die|idx:137|study|MIXED_LANGUAGE|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","die|idx:137","study","sieviešu dzimtes noteiktais artikuls","die","","{""study.translation"":""Sieviešu dzimtes noteiktais artigos"",""study.explanation"":""Torta feliz sieviešu dzimtes Laatvārdiem. Dažos teikumos \""die\"" var darboties arī kā vietniekvārds vai relatīvais vietniekvārds."",""study.examples"":""[{\""de\"":\""Die Frau ist hier.\"",\""lv\"":\""Siviete ir seit.\""},{\""de\"":\""Die Katze schläft.\"",\""lv\"":\""O gatinho está dormindo.\""},{\""de\"":\""Die Lehrerin erklärt.\"",\""lv\"":\""Skolotaja skaidro.\""}]"",""study.tip"":""{\""text\"":\""Atceries: sieviešu dzimte → die.\""}"",""study.important"":""[\""No nível A1, aprenda die primeiro como um artigo feminino.\"",\""No plural, use die para todos os gêneros.\""]""}","{""study.translation"":""Sieviešu dzimtes noteiktais artigos"",""study.explanation"":""Torta feliz sieviešu dzimtes Laatvārdiem. Dažos teikumos \""die\"" var darboties arī kā vietniekvārds vai relatīvais vietniekvārds."",""study.examples"":""[{\""de\"":\""Die Frau ist hier.\"",\""lv\"":\""Siviete ir seit.\""},{\""de\"":\""Die Katze schläft.\"",\""lv\"":\""O gatinho está dormindo.\""},{\""de\"":\""Die Lehrerin erklärt.\"",\""lv\"":\""Skolotaja skaidro.\""}]"",""study.tip"":""{\""text\"":\""Atceries: sieviešu dzimte → die.\""}"",""study.important"":""[\""No nível A1, aprenda die primeiro como um artigo feminino.\"",\""No plural, use die para todos os gêneros.\""]""}","PASS","","MIXED_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=pt field=study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-120","66824f3b7ff7ba08","66824f3b7ff7ba086503267840a6cbc1e11084dda0886d89f301ab79221ad3fc","DISC-G2-A1-PT-L0005","g2/a1/pt|dieser|idx:139|study|MIXED_LANGUAGE|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","dieser|idx:139","study","šis","dieser","","{""study.translation"":""SIS"",""study.explanation"":""Rāda uz tuvumā esošu cilvēku, Laatu vai dzīvnieku. Feliz kopā ar Laatvārdu vīriešu dzimtē."",""study.examples"":""[{\""de\"":\""Dieser Mann ist nett.\"",\""lv\"":\""Sis vīrietis ir jauks.\""},{\""de\"":\""Ich sehe diesen Hund.\"",\""lv\"":\""Man patīk šis soli.\""},{\""de\"":\""Dieser Stift ist neu.\"",\""lv\"":\""Se você está com um pouco de sono.\""}]"",""study.tip"":""{\""text\"":\""Atceries: šis + vīriešu dzimte → dieser.\""}"",""study.important"":""[\""dieser, diese e dieses mudam de acordo com o gênero.\"",\""No plural, a forma é novamente diese.\""]""}","{""study.translation"":""SIS"",""study.explanation"":""Rāda uz tuvumā esošu cilvēku, Laatu vai dzīvnieku. Feliz kopā ar Laatvārdu vīriešu dzimtē."",""study.examples"":""[{\""de\"":\""Dieser Mann ist nett.\"",\""lv\"":\""Sis vīrietis ir jauks.\""},{\""de\"":\""Ich sehe diesen Hund.\"",\""lv\"":\""Man patīk šis soli.\""},{\""de\"":\""Dieser Stift ist neu.\"",\""lv\"":\""Se você está com um pouco de sono.\""}]"",""study.tip"":""{\""text\"":\""Atceries: šis + vīriešu dzimte → dieser.\""}"",""study.important"":""[\""dieser, diese e dieses mudam de acordo com o gênero.\"",\""No plural, a forma é novamente diese.\""]""}","PASS","","MIXED_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=pt field=study composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-190","9ebf4573fd5875d1","9ebf4573fd5875d15ebd3b9df7530c3486c8294989af6676e76ba28239693244","DISC-G2-A1-PT-L0019","g2/a1/pt|dreihundert|idx:144|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","dreihundert|idx:144","lv","trīssimt","dreihundert","","Trissimt","Trissimt","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-190","73ed7067e32e7b79","73ed7067e32e7b797fa242c3b563c617399467a491b237c9b48ab20766617fd5","DISC-G2-A1-PT-L0022","g2/a1/pt|dreizehn|idx:147|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","dreizehn|idx:147","lv","trīspadsmit","dreizehn","","Trispadmit","Trispadmit","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-190","c8f146a81ec0ad2b","c8f146a81ec0ad2bf4c1785e216eab61be851bf77829da96231220ec205a6800","DISC-G2-A1-PT-L0023","g2/a1/pt|dritte|idx:148|lv|ORTHOGRAPHY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","dritte|idx:148","lv","trešais","dritte","","Tresais","Tresais","PASS","","ORTHOGRAPHY","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-232","12d4d25454958cfe","12d4d25454958cfe1b0c9682ff70aeae30ac86bc20f54e2f452f7d9e89d33c57","DISC-G2-A1-PT-L0024","g2/a1/pt|du|idx:149|lv|REGISTER_MISMATCH|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","du|idx:149","lv","tu","du","","VOCÊ","VOCÊ","PASS","","REGISTER_MISMATCH","STYLE_FLUENCY_OR_REGISTER","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","OTHER_OWNER_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: OTHER_OWNER_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=STYLE_FLUENCY_OR_REGISTER lang=pt field=lv"
"ESC-063","BATCH-190","6223eff7bef6939c","6223eff7bef6939c480a865d57bcca043b47fea7c15f72e4d27f4444a4ec8b69","DISC-G2-A1-PT-L0001","g2/a1/pt|dürfen|idx:150|lv|SPELLING|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","dürfen|idx:150","lv","drīkstēt","dürfen","","Drikstet","Drikstet","PASS","","SPELLING","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
"ESC-063","BATCH-232","b0ec7d802e056c97","b0ec7d802e056c977201e3211baf290e058c328212631afde92f632a4c910742","DISC-G2-A1-PT-L0008","g2/a1/pt|E-Mail|idx:159|lv|STYLE_ONLY|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","E-Mail|idx:159","lv","e-pasts","E-Mail","","E-mail","E-mail","PASS","","STYLE_ONLY","STYLE_FLUENCY_OR_REGISTER","","LOW","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","OTHER_OWNER_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: OTHER_OWNER_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=STYLE_FLUENCY_OR_REGISTER lang=pt field=lv"
"ESC-063","BATCH-120","5ad8f207e3b40ae7","5ad8f207e3b40ae7c5710e20d95dca61726adc075f9f1386cade7b082b181ac4","DISC-G2-A1-PT-L0001","g2/a1/pt|ein|idx:154|lv, study.*|TARGET_LANGUAGE_MISTRANSLATION|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","ein|idx:154","lv, study.*","nenoteiktais artikuls","ein","","{""lv"":""Artigo indefinido • Alguém • Alguém"",""study.translation"":""Artigo indefinido • Alguém • Alguém"",""study.explanation"":""[\""Ideia principal: ein é um artigo indefinido.\"",\""ein é um artigo indefinido para substantivos masculinos e neutros em nominativo.\"",\""ein é usado no gênero masculino: ein Mann.\"",\""ein é usado no gênero neutro: ein Buch.\"",\""Para o gênero feminino, use: eine.\"",\""No acusativo do gênero masculino: einen.\""]"",""study.examples"":""[{\""de\"":\""Ein Mann wartet draußen.\"",\""lv\"":\""Existe um homem que te ama e se você não fizer o que eu digo, você morrerá.\""},{\""de\"":\""Ich habe ein Buch.\"",\""lv\"":\""O homem vem gramata.\""},{\""de\"":\""Er sucht einen Stift.\"",\""lv\"":\""Ele está procurando uma caneta.\""},{\""de\"":\""Ein Kind spielt.\"",\""lv\"":\""A criança está brincando.\""}]"",""study.comparison"":""[{\""word\"":\""ein Mann\"",\""meaning\"":\""gênero masculino\"",\""example\"":\""Um homem espera lá fora.\""},{\""word\"":\""eine Frau\"",\""meaning\"":\""gênero feminino\"",\""example\"":\""uma mulher\""},{\""word\"":\""ein Buch\"",\""meaning\"":\""gênero neutro\"",\""example\"":\""Tenho um livro.\""},{\""word\"":\""einen Mann\"",\""meaning\"":\""acusativo\"",\""example\"":\""um homem\""}]"",""study.tip"":""{\""text\"":\""Atceries: nekonkrēts viens/kāds → ein.\""}"",""study.important"":""[\""ein nav noteiktais artikuls.\"",\""Ja lieta jau ir konkrēti zināma, bieži vajag der, die vai das.\"",\""eine — gênero feminino.\"",\""einen — acusativo.\""]""}","{""lv"":""Artigo indefinido • Alguém • Alguém"",""study.translation"":""Artigo indefinido • Alguém • Alguém"",""study.explanation"":""[\""Ideia principal: ein é um artigo indefinido.\"",\""ein é um artigo indefinido para substantivos masculinos e neutros em nominativo.\"",\""ein é usado no gênero masculino: ein Mann.\"",\""ein é usado no gênero neutro: ein Buch.\"",\""Para o gênero feminino, use: eine.\"",\""No acusativo do gênero masculino: einen.\""]"",""study.examples"":""[{\""de\"":\""Ein Mann wartet draußen.\"",\""lv\"":\""Existe um homem que te ama e se você não fizer o que eu digo, você morrerá.\""},{\""de\"":\""Ich habe ein Buch.\"",\""lv\"":\""O homem vem gramata.\""},{\""de\"":\""Er sucht einen Stift.\"",\""lv\"":\""Ele está procurando uma caneta.\""},{\""de\"":\""Ein Kind spielt.\"",\""lv\"":\""A criança está brincando.\""}]"",""study.comparison"":""[{\""word\"":\""ein Mann\"",\""meaning\"":\""gênero masculino\"",\""example\"":\""Um homem espera lá fora.\""},{\""word\"":\""eine Frau\"",\""meaning\"":\""gênero feminino\"",\""example\"":\""uma mulher\""},{\""word\"":\""ein Buch\"",\""meaning\"":\""gênero neutro\"",\""example\"":\""Tenho um livro.\""},{\""word\"":\""einen Mann\"",\""meaning\"":\""acusativo\"",\""example\"":\""um homem\""}]"",""study.tip"":""{\""text\"":\""Atceries: nekonkrēts viens/kāds → ein.\""}"",""study.important"":""[\""ein nav noteiktais artikuls.\"",\""Ja lieta jau ir konkrēti zināma, bieži vajag der, die vai das.\"",\""eine — gênero feminino.\"",\""einen — acusativo.\""]""}","PASS","","TARGET_LANGUAGE_MISTRANSLATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=pt field=lv, study.* composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-120","bb06929f21d812bf","bb06929f21d812bff9f1d7f19a0c238aad3b2d3ed77d4e1910b8b90552a40daf","DISC-G2-A1-PT-L0002","g2/a1/pt|Eis|idx:157|lv, study.*|TARGET_LANGUAGE_MISTRANSLATION|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","Eis|idx:157","lv, study.*","ledus • saldējums","Eis","","{""lv"":""Ledus • Saldéjums"",""study.translation"":""Ledus • Saldéjums"",""study.explanation"":""[\""Galvenā tama: sorvete var nozīmēt gan ledu, gan saldējumu.\"",\""Sim, runa ir par aukstu sasalušu ūdeni, latviski parasti saka ledus.\"",\""Sim, não estou feliz com a minha deserção, então não tenho problema.\"",\""O contexto geralmente indica imediatamente o significado pretendido.\"",\""A1 līmenī svarīgākās frāzes está comendo sorvete e sorvete em um copo.\""]"",""study.examples"":""[{\""de\"":\""Ich esse ein Eis.\"",\""lv\"":\""É ēdu saldējumu.\""},{\""de\"":\""Möchtest du ein Eis?\"",\""lv\"":\""Vai gribi saldējumu?\""},{\""de\"":\""Im Winter liegt Eis auf dem See.\"",\""lv\"":\""Parece uz ezera ir ledus.\""},{\""de\"":\""Das Eis ist kalt.\"",\""lv\"":\""Ledus ir auksts.\""},{\""de\"":\""Ich nehme ein Eis mit Schokolade.\"",\""lv\"":\""Este é um produto à base de plantas.\""}]"",""study.comparison"":""[{\""word\"":\""das Eis\"",\""meaning\"":\""Gelo, gelo.\"",\""example\"":\""Ich esse ein Eis. = Eu como um sorvete.\""},{\""word\"":\""der Schnee\"",\""meaning\"":\""Sniegs\"",\""example\"":\""Der Schnee ist weiß. = A neve é branca.\""},{\""word\"":\""kalt\"",\""meaning\"":\""Frio\"",\""example\"":\""Das Wasser ist kalt. = A água é fria.\""},{\""word\"":\""das Dessert\"",\""meaning\"":\""Desertos\"",\""example\"":\""Eis ist ein Dessert. = Sorvete é uma sobremesa.\""}]"",""study.tip"":""{\""text\"":\""Atceries: ēdiens → saldējums; ziema/ūdens → ledus.\""}"",""study.important"":""[\""Em latviano, gelo e sorvete são duas palavras diferentes, mas em alemão, geralmente use das Eis para ambos.\"",\""O contexto é o principal: comida significa sorvete, superfície fria ou água significa gelo.\""]""}","{""lv"":""Ledus • Saldéjums"",""study.translation"":""Ledus • Saldéjums"",""study.explanation"":""[\""Galvenā tama: sorvete var nozīmēt gan ledu, gan saldējumu.\"",\""Sim, runa ir par aukstu sasalušu ūdeni, latviski parasti saka ledus.\"",\""Sim, não estou feliz com a minha deserção, então não tenho problema.\"",\""O contexto geralmente indica imediatamente o significado pretendido.\"",\""A1 līmenī svarīgākās frāzes está comendo sorvete e sorvete em um copo.\""]"",""study.examples"":""[{\""de\"":\""Ich esse ein Eis.\"",\""lv\"":\""É ēdu saldējumu.\""},{\""de\"":\""Möchtest du ein Eis?\"",\""lv\"":\""Vai gribi saldējumu?\""},{\""de\"":\""Im Winter liegt Eis auf dem See.\"",\""lv\"":\""Parece uz ezera ir ledus.\""},{\""de\"":\""Das Eis ist kalt.\"",\""lv\"":\""Ledus ir auksts.\""},{\""de\"":\""Ich nehme ein Eis mit Schokolade.\"",\""lv\"":\""Este é um produto à base de plantas.\""}]"",""study.comparison"":""[{\""word\"":\""das Eis\"",\""meaning\"":\""Gelo, gelo.\"",\""example\"":\""Ich esse ein Eis. = Eu como um sorvete.\""},{\""word\"":\""der Schnee\"",\""meaning\"":\""Sniegs\"",\""example\"":\""Der Schnee ist weiß. = A neve é branca.\""},{\""word\"":\""kalt\"",\""meaning\"":\""Frio\"",\""example\"":\""Das Wasser ist kalt. = A água é fria.\""},{\""word\"":\""das Dessert\"",\""meaning\"":\""Desertos\"",\""example\"":\""Eis ist ein Dessert. = Sorvete é uma sobremesa.\""}]"",""study.tip"":""{\""text\"":\""Atceries: ēdiens → saldējums; ziema/ūdens → ledus.\""}"",""study.important"":""[\""Em latviano, gelo e sorvete são duas palavras diferentes, mas em alemão, geralmente use das Eis para ambos.\"",\""O contexto é o principal: comida significa sorvete, superfície fria ou água significa gelo.\""]""}","PASS","","TARGET_LANGUAGE_MISTRANSLATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","OWNER_REVIEW_REQUIRED: COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER. mapping=COMPOSITE_SCOPE_CAPTURED bucket=WRONG_OR_MIXED_TARGET_LANGUAGE lang=pt field=lv, study.* composite scope does not isolate the reported field; an exact field-level decision is unsafe."
"ESC-063","BATCH-190","27ff79d73d239d4e","27ff79d73d239d4e35c414ecc7c97b5d3c60d86880b7cceeffe121e66fb597d6","DISC-G2-A1-PT-L0009","g2/a1/pt|Eltern|idx:160|lv|SPELLING|gpt-5.6-luna","pt","","crowdin-staging/g2/pt-a1.json","Eltern|idx:160","lv","vecāki","Eltern","","Vecaki","Vecaki","PASS","","SPELLING","ORTHOGRAPHY_SPELLING_OR_DIACRITICS","","MEDIUM","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","ORTHOGRAPHY_REVIEW_REQUIRED","PENDING","","","OWNER_REVIEW_REQUIRED: ORTHOGRAPHY_REVIEW_REQUIRED. mapping=EXPLICIT_FIELD_ALIAS bucket=ORTHOGRAPHY_SPELLING_OR_DIACRITICS lang=pt field=lv"
