escalation_batch_id,source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,unresolved_category,owner_status,owner_decision,owner_new,owner_note
"ESC-046","BATCH-111","f6a3b81cf45821d1","f6a3b81cf45821d1a0691a8547922eb59954f838a108ac47952df2f721a07068","DISC-G2-A1-NB-L0003","g2/a1/nb|einmal|idx:700|lv, study|TARGET_LANGUAGE_ERROR|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","einmal|idx:700","lv, study","vienreiz • reiz","einmal","","{""lv"":""Üks kord • Kord"",""study.translation"":""Üks kord • Kord"",""study.explanation"":""[\""Põhiidee: Osutab özlele korale või korrale (kord ma olin...).\"",\""Einmal jäytä säyätä: üks kord / körätäs.\"",\""Sagelie speltab: ajamärust.\"",\""Einmal yukta özlele korale või korrale (kord ma...).\""]"",""study.examples"":""[{\""de\"":\""Ich war einmal in Berlin.\"",\""lv\"":\""Ma olin kord Berlinis.\""},{\""de\"":\""Ich war einmal in Berlin.\"",\""lv\"":\""Ma olin kord Berlinis.\""}]"",""study.tip"":""[\""einmal = en gang\"",\""Bruk einmal når konteksten stemmer overens med denne betydningen.\""]"",""study.important"":""[\""einmal = en gang eller en gang i fortiden.\"",\""Angir en enkelt gang eller fortid (en gang var jeg...).\""]""}","{""lv"":""Üks kord • Kord"",""study.translation"":""Üks kord • Kord"",""study.explanation"":""[\""Põhiidee: Osutab özlele korale või korrale (kord ma olin...).\"",\""Einmal jäytä säyätä: üks kord / körätäs.\"",\""Sagelie speltab: ajamärust.\"",\""Einmal yukta özlele korale või korrale (kord ma...).\""]"",""study.examples"":""[{\""de\"":\""Ich war einmal in Berlin.\"",\""lv\"":\""Ma olin kord Berlinis.\""},{\""de\"":\""Ich war einmal in Berlin.\"",\""lv\"":\""Ma olin kord Berlinis.\""}]"",""study.tip"":""[\""einmal = en gang\"",\""Bruk einmal når konteksten stemmer overens med denne betydningen.\""]"",""study.important"":""[\""einmal = en gang eller en gang i fortiden.\"",\""Angir en enkelt gang eller fortid (en gang var jeg...).\""]""}","PASS","","TARGET_LANGUAGE_ERROR","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For einmal|idx:700, path lv, study captures several nested target-language values. The reviewed payload begins “{""lv"":""Üks kord • Kord"",""study.translation"":""Üks kord • Kord"",""study.explanation"":""[\""Põhiidee: Osutab özlele korale või korrale (kord ma olin...).\""…”; against German “einmal” and LV “vienreiz • reiz”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-046","BATCH-108","4710781bfff19bbe","4710781bfff19bbee3b61d52ec78f37b746848521650a6c75aefc28171888e1f","DISC-G2-A1-NB-L0006","g2/a1/nb|eins|idx:156|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","eins|idx:156","lv","viens","eins","","En","En","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","én","For eins|idx:156, path lv, “En” is linguistically wrong, malformed, or incomplete for German “eins” and LV “viens”. Replace it with the individually reviewed nb wording “én”."
"ESC-046","BATCH-107","16fa46f55086ae6a","16fa46f55086ae6af05c12981c1aa1ea28a4d48655bb9a0a7ec7223575ba039c","DISC-G2-A1-NB-L0002","g2/a1/nb|Eis|idx:157|study.explanation, study.examples, study.comparison|TARGET_LANGUAGE_CORRUPTION|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Eis|idx:157","study.explanation, study.examples, study.comparison","[""Galvenā doma: das Eis var nozīmēt gan ledu, gan saldējumu."",""Ja runa ir par aukstu sasalušu ūdeni, latviski parasti saka ledus."",""Ja runa ir par ēdienu vai desertu, das Eis ikdienā ļoti bieži nozīmē saldējums."",""Konteksts parasti uzreiz pasaka, kura nozīme ir domāta."",""A1 līmenī svarīgākās frāzes ir ein Eis essen un Eis im Glas.""]","Eis","","{""study.explanation"":""[\""Põhiidee: das Eis mõik tätärada nii jääd kui ka jäätist.\"",\""Kui jutt på kërmast kërmunud veest, ættäkse eesti keeles käëtä jää.\"",\""Kui jutt på rödöst või magostoidust, gejää das Eis igapääielus väga sääli jäätis.\"",\""Kontekst ütleb köhe, milline sämäts on sämät.\"",\""A1-nivå på den viktigste frasen er ein essen ja Eis im Glas.\""]"",""study.examples"":""[{\""de\"":\""Ich esse ein Eis.\"",\""lv\"":\""Ma soen jäätist.\""},{\""de\"":\""Möchtest du ein Eis?\"",\""lv\"":\""Hva er det?\""},{\""de\"":\""Im Winter liegt Eis auf dem See.\"",\""lv\"":\""Talvel på järvel jää.\""},{\""de\"":\""Das Eis ist kalt.\"",\""lv\"":\""Jää på körm.\""},{\""de\"":\""Ich nehme ein Eis mit Schokolade.\"",\""lv\"":\""Ma võan jäätist çokolaga.\""}]"",""study.comparison"":""[{\""word\"":\""das Eis\"",\""meaning\"":\""Jää / iskrem\"",\""example\"":\""Ich esse ein Eis. = Jeg spiser iskrem.\""},{\""word\"":\""der Schnee\"",\""meaning\"":\""Lumi\"",\""example\"":\""Der Schnee ist weiß. = Snøen er hvit.\""},{\""word\"":\""kalt\"",\""meaning\"":\""Kjøle\"",\""example\"":\""Das Wasser ist kalt. = Vannet er kaldt.\""},{\""word\"":\""das Dessert\"",\""meaning\"":\""Magustoit\"",\""example\"":\""Eis ist ein Dessert. = Iskrem er en dessert.\""}]""}","{""study.explanation"":""[\""Põhiidee: das Eis mõik tätärada nii jääd kui ka jäätist.\"",\""Kui jutt på kërmast kërmunud veest, ættäkse eesti keeles käëtä jää.\"",\""Kui jutt på rödöst või magostoidust, gejää das Eis igapääielus väga sääli jäätis.\"",\""Kontekst ütleb köhe, milline sämäts on sämät.\"",\""A1-nivå på den viktigste frasen er ein essen ja Eis im Glas.\""]"",""study.examples"":""[{\""de\"":\""Ich esse ein Eis.\"",\""lv\"":\""Ma soen jäätist.\""},{\""de\"":\""Möchtest du ein Eis?\"",\""lv\"":\""Hva er det?\""},{\""de\"":\""Im Winter liegt Eis auf dem See.\"",\""lv\"":\""Talvel på järvel jää.\""},{\""de\"":\""Das Eis ist kalt.\"",\""lv\"":\""Jää på körm.\""},{\""de\"":\""Ich nehme ein Eis mit Schokolade.\"",\""lv\"":\""Ma võan jäätist çokolaga.\""}]"",""study.comparison"":""[{\""word\"":\""das Eis\"",\""meaning\"":\""Jää / iskrem\"",\""example\"":\""Ich esse ein Eis. = Jeg spiser iskrem.\""},{\""word\"":\""der Schnee\"",\""meaning\"":\""Lumi\"",\""example\"":\""Der Schnee ist weiß. = Snøen er hvit.\""},{\""word\"":\""kalt\"",\""meaning\"":\""Kjøle\"",\""example\"":\""Das Wasser ist kalt. = Vannet er kaldt.\""},{\""word\"":\""das Dessert\"",\""meaning\"":\""Magustoit\"",\""example\"":\""Eis ist ein Dessert. = Iskrem er en dessert.\""}]""}","PASS","","TARGET_LANGUAGE_CORRUPTION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For Eis|idx:157, path study.explanation, study.examples, study.comparison captures several nested target-language values. The reviewed payload begins “{""study.explanation"":""[\""Põhiidee: das Eis mõik tätärada nii jääd kui ka jäätist.\"",\""Kui jutt på kërmast kërmunud veest, ættäkse eesti keeles käëtä …”; against German “Eis” and LV “[""Galvenā doma: das Eis var nozīmēt gan ledu, gan saldējumu."",""Ja runa ir par aukstu sasalušu ūdeni…”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-046","BATCH-107","2382b4b6d27fb54e","2382b4b6d27fb54edf6781aaa6006ea653b9bb78418cf3bf0d3b9f23b1b73f75","DISC-G2-A1-NB-L0007","g2/a1/nb|elf|idx:158|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","elf|idx:158","lv","vienpadsmit","elf","","Üksteist","Üksteist","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","elleve","For elf|idx:158, path lv, “Üksteist” is linguistically wrong, malformed, or incomplete for German “elf” and LV “vienpadsmit”. Replace it with the individually reviewed nb wording “elleve”."
"ESC-046","BATCH-108","650b800668725e5b","650b800668725e5b88be6e52a8baf225ea5e163a71f76556f1b2ddda7ccf461b","DISC-G2-A1-NB-L0012","g2/a1/nb|Erbse|idx:163|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Erbse|idx:163","lv","zirnis","Erbse","","Hernes","Hernes","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","ert","For Erbse|idx:163, path lv, “Hernes” is linguistically wrong, malformed, or incomplete for German “Erbse” and LV “zirnis”. Replace it with the individually reviewed nb wording “ert”."
"ESC-046","BATCH-107","0d17f2eb69d28c1f","0d17f2eb69d28c1f913884f8749f97126cff8981ef1adc92b924227c308aca4a","DISC-G2-A1-NB-L0013","g2/a1/nb|Erde|idx:164|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Erde|idx:164","lv","zeme","Erde","","Maa","Maa","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","jorden","For Erde|idx:164, path lv, “Maa” is linguistically wrong, malformed, or incomplete for German “Erde” and LV “zeme”. Replace it with the individually reviewed nb wording “jorden”."
"ESC-046","BATCH-108","4e6bf69c24ab930d","4e6bf69c24ab930d2447ade1ab0b83c2ce10533efdd9999ce4e8a603d69f9d91","DISC-G2-A1-NB-L0003","g2/a1/nb|erst|idx:165|lv, study.explanation, study.examples, study.comparison|TARGET_LANGUAGE_CORRUPTION|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","erst|idx:165","lv, study.explanation, study.examples, study.comparison","tikai","erst","","{""lv"":""Først av alt • Alles"",""study.explanation"":""[\""Hovedidé: erst betyr oftest bare. I bestemt kontekst kan det også bety først.\"",\""erst indikerer ofte at noe skjer senere enn forventet.\"",\""Ich bin erst 18. — Jeg er bare 18 år gammel.\"",\""Es ist erst Montag. — Det er bare mandag.\"",\""Erst lernen, dann spielen. — Først lær, så spill.\""]"",""study.examples"":""[{\""de\"":\""Erst lernen, dann spielen.\"",\""lv\"":\""Først juua, siis juida.\""},{\""de\"":\""Ich komme erst morgen.\"",\""lv\"":\""Ma tulen alles homme.\""},{\""de\"":\""Er ist erst 18 Jahre alt.\"",\""lv\"":\""Ta på deg alles 18 år gamle vane.\""},{\""de\"":\""Wir essen erst um acht Uhr.\"",\""lv\"":\""Me söme alles öme ajal.\""}]"",""study.comparison"":""[{\""word\"":\""erst\"",\""meaning\"":\""Først av alt • Alles\"",\""example\"":\""Erst lernen, dann spielen. – Erst arbeiten, dann Pause. = Først jobb, så pause.\""},{\""word\"":\""zuerst\"",\""meaning\"":\""Først av alt • Alguses\"",\""example\"":\""Zuerst frühstücken wir. = Først spiser vi frokost.\""},{\""word\"":\""nur\"",\""meaning\"":\""Bare\"",\""example\"":\""Ich habe nur 5 Euro. = Jeg har bare 5 euro.\""},{\""word\"":\""dann\"",\""meaning\"":\""Sis\"",\""example\"":\""Dann gehen wir nach Hause. = Så går vi hjem.\""}]""}","{""lv"":""Først av alt • Alles"",""study.explanation"":""[\""Hovedidé: erst betyr oftest bare. I bestemt kontekst kan det også bety først.\"",\""erst indikerer ofte at noe skjer senere enn forventet.\"",\""Ich bin erst 18. — Jeg er bare 18 år gammel.\"",\""Es ist erst Montag. — Det er bare mandag.\"",\""Erst lernen, dann spielen. — Først lær, så spill.\""]"",""study.examples"":""[{\""de\"":\""Erst lernen, dann spielen.\"",\""lv\"":\""Først juua, siis juida.\""},{\""de\"":\""Ich komme erst morgen.\"",\""lv\"":\""Ma tulen alles homme.\""},{\""de\"":\""Er ist erst 18 Jahre alt.\"",\""lv\"":\""Ta på deg alles 18 år gamle vane.\""},{\""de\"":\""Wir essen erst um acht Uhr.\"",\""lv\"":\""Me söme alles öme ajal.\""}]"",""study.comparison"":""[{\""word\"":\""erst\"",\""meaning\"":\""Først av alt • Alles\"",\""example\"":\""Erst lernen, dann spielen. – Erst arbeiten, dann Pause. = Først jobb, så pause.\""},{\""word\"":\""zuerst\"",\""meaning\"":\""Først av alt • Alguses\"",\""example\"":\""Zuerst frühstücken wir. = Først spiser vi frokost.\""},{\""word\"":\""nur\"",\""meaning\"":\""Bare\"",\""example\"":\""Ich habe nur 5 Euro. = Jeg har bare 5 euro.\""},{\""word\"":\""dann\"",\""meaning\"":\""Sis\"",\""example\"":\""Dann gehen wir nach Hause. = Så går vi hjem.\""}]""}","PASS","","TARGET_LANGUAGE_CORRUPTION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For erst|idx:165, path lv, study.explanation, study.examples, study.comparison captures several nested target-language values. The reviewed payload begins “{""lv"":""Først av alt • Alles"",""study.explanation"":""[\""Hovedidé: erst betyr oftest bare. I bestemt kontekst kan det også bety først.\"",\""erst indikerer…”; against German “erst” and LV “tikai”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-046","BATCH-171","da50b939fb003855","da50b939fb003855a5f9fe37ad904acd1642d33edcf75513b1d64f6aef7565ec","DISC-G2-A1-NB-L0004","g2/a1/nb|es|idx:167|study.examples, study.comparison|MISTRANSLATION|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","es|idx:167","study.examples, study.comparison","[{""de"":""Es regnet."",""lv"":""Līst.""},{""de"":""Es ist kalt."",""lv"":""Ir auksts.""},{""de"":""Das Kind schläft."",""lv"":""Bērns guļ.""},{""de"":""Es ist müde."",""lv"":""Tas ir noguris.""}]","es","","{""study.examples"":""[{\""de\"":\""Es regnet.\"",\""lv\"":\""Ma ûbin saksa kjelt.\""},{\""de\"":\""Es ist kalt.\"",\""lv\"":\""Ta vare på deg selv.\""},{\""de\"":\""Das Kind schläft.\"",\""lv\"":\""Ta verk her.\""},{\""de\"":\""Es ist müde.\"",\""lv\"":\""Se på boken min.\""},{\""de\"":\""Es regnet.\"",\""lv\"":\""Det regner.\""},{\""de\"":\""Es schneit.\"",\""lv\"":\""Sajab-lunden.\""}]"",""study.comparison"":""[{\""word\"":\""es\"",\""meaning\"":\""det • upersonlig form\"",\""example\"":\""Es regnet. – Det regner.\""},{\""word\"":\""ich\"",\""meaning\"":\""es (person)\"",\""example\"":\""Ich lerne Deutsch. – Jeg lærer tysk.\""}]""}","{""study.examples"":""[{\""de\"":\""Es regnet.\"",\""lv\"":\""Ma ûbin saksa kjelt.\""},{\""de\"":\""Es ist kalt.\"",\""lv\"":\""Ta vare på deg selv.\""},{\""de\"":\""Das Kind schläft.\"",\""lv\"":\""Ta verk her.\""},{\""de\"":\""Es ist müde.\"",\""lv\"":\""Se på boken min.\""},{\""de\"":\""Es regnet.\"",\""lv\"":\""Det regner.\""},{\""de\"":\""Es schneit.\"",\""lv\"":\""Sajab-lunden.\""}]"",""study.comparison"":""[{\""word\"":\""es\"",\""meaning\"":\""det • upersonlig form\"",\""example\"":\""Es regnet. – Det regner.\""},{\""word\"":\""ich\"",\""meaning\"":\""es (person)\"",\""example\"":\""Ich lerne Deutsch. – Jeg lærer tysk.\""}]""}","PASS","","MISTRANSLATION","SEMANTIC_OR_MEANING_ERROR","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For es|idx:167, path study.examples, study.comparison captures several nested target-language values. The reviewed payload begins “{""study.examples"":""[{\""de\"":\""Es regnet.\"",\""lv\"":\""Ma ûbin saksa kjelt.\""},{\""de\"":\""Es ist kalt.\"",\""lv\"":\""Ta vare på deg selv.\""},{\""de\"":\""Das K…”; against German “es” and LV “[{""de"":""Es regnet."",""lv"":""Līst.""},{""de"":""Es ist kalt."",""lv"":""Ir auksts.""},{""de"":""Das Kind schläft.""…”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-046","BATCH-110","dbd735433b7c94f2","dbd735433b7c94f243128fe9ca3702b210cc3db7b52a1995d0a05536351391ea","DISC-G2-A1-NB-L0005","g2/a1/nb|essen|idx:690|lv|LANGUAGE_MIXING|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","essen|idx:690","lv","ēst","essen","","Sy","Sy","PASS","","LANGUAGE_MIXING","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","spise","For essen|idx:690, path lv, “Sy” is linguistically wrong, malformed, or incomplete for German “essen” and LV “ēst”. Replace it with the individually reviewed nb wording “spise”."
"ESC-046","BATCH-108","3f0f06d384c44c08","3f0f06d384c44c08eb1d606cf6480597fab46f3d5ce668f360e86d0428a88b10","DISC-G2-A1-NB-L0001","g2/a1/nb|Essen|idx:691|lv, study.translation, study.explanation, study.examples, study.tip, study.important|TARGET_LANGUAGE_MISTRANSLATION|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Essen|idx:691","lv, study.translation, study.explanation, study.examples, study.tip, study.important","ēdiens • maltīte","Essen","","{""lv"":""Toalett"",""study.translation"":""Toalett"",""study.explanation"":""[\""Põhiidee: Nimisõna — toit või terve söökord.\"",\""Das Essen gejättättä: toitu tarbima.\"",\""Sagelie speltab: aktivitet.\"",\""Das Essen gejättättää: toit või söökord.\"",\""Sagely speltab: asja.\"",\""Essen betyr sömmist.\"",\""Das Essen kan bety et tak eller et spisebord generelt.\""]"",""study.examples"":""[{\""de\"":\""Das Essen schmeckt gut.\"",\""lv\"":\""Toit maisab hest.\""},{\""de\"":\""Was wollt ihr essen?\"",\""lv\"":\""Mida te tahate spise?\""},{\""de\"":\""Wir essen um 12 Uhr.\"",\""lv\"":\""Me some kell 12.\""},{\""de\"":\""Das Essen ist fertig.\"",\""lv\"":\""Toit på valmis.\""},{\""de\"":\""Das Essen schmeckt sehr gut.\"",\""lv\"":\""Toit maisab väga häst.\""},{\""de\"":\""Das Essen schmeckt gut.\"",\""lv\"":\""Toit maisab hest.\""}]"",""study.tip"":""[\""das Essen = spise\"",\""Bruk das Essen når konteksten stemmer overens med denne betydningen.\""]"",""study.important"":""[\""essen er et verb uten artikkel.\"",\""das Essen er ikke det samme som essen.\"",\""Handling: essen.\"",\""Ting/måltid: das Essen.\""]""}","{""lv"":""Toalett"",""study.translation"":""Toalett"",""study.explanation"":""[\""Põhiidee: Nimisõna — toit või terve söökord.\"",\""Das Essen gejättättä: toitu tarbima.\"",\""Sagelie speltab: aktivitet.\"",\""Das Essen gejättättää: toit või söökord.\"",\""Sagely speltab: asja.\"",\""Essen betyr sömmist.\"",\""Das Essen kan bety et tak eller et spisebord generelt.\""]"",""study.examples"":""[{\""de\"":\""Das Essen schmeckt gut.\"",\""lv\"":\""Toit maisab hest.\""},{\""de\"":\""Was wollt ihr essen?\"",\""lv\"":\""Mida te tahate spise?\""},{\""de\"":\""Wir essen um 12 Uhr.\"",\""lv\"":\""Me some kell 12.\""},{\""de\"":\""Das Essen ist fertig.\"",\""lv\"":\""Toit på valmis.\""},{\""de\"":\""Das Essen schmeckt sehr gut.\"",\""lv\"":\""Toit maisab väga häst.\""},{\""de\"":\""Das Essen schmeckt gut.\"",\""lv\"":\""Toit maisab hest.\""}]"",""study.tip"":""[\""das Essen = spise\"",\""Bruk das Essen når konteksten stemmer overens med denne betydningen.\""]"",""study.important"":""[\""essen er et verb uten artikkel.\"",\""das Essen er ikke det samme som essen.\"",\""Handling: essen.\"",\""Ting/måltid: das Essen.\""]""}","PASS","","TARGET_LANGUAGE_MISTRANSLATION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For Essen|idx:691, path lv, study.translation, study.explanation, study.examples, study.tip, study.important captures several nested target-language values. The reviewed payload begins “{""lv"":""Toalett"",""study.translation"":""Toalett"",""study.explanation"":""[\""Põhiidee: Nimisõna — toit või terve söökord.\"",\""Das Essen gejättättä: toitu ta…”; against German “Essen” and LV “ēdiens • maltīte”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
"ESC-046","BATCH-110","d678396051413f16","d678396051413f16c3fc10e796efa42f83260f2709104ca0136c1fc282f8b185","DISC-G2-A1-NB-L0015","g2/a1/nb|Esslöffel|idx:168|lv|WRONG_LANGUAGE|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","Esslöffel|idx:168","lv","ēdamkarote","Esslöffel","","Supilusika sin","Supilusika sin","PASS","","WRONG_LANGUAGE","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","CHANGED_SINCE_DISCOVERY","EXPLICIT_FIELD_ALIAS","TARGET_LANGUAGE_REWRITE_REQUIRED","DECIDED","LABOT","spiseskje","For Esslöffel|idx:168, path lv, “Supilusika sin” is linguistically wrong, malformed, or incomplete for German “Esslöffel” and LV “ēdamkarote”. Replace it with the individually reviewed nb wording “spiseskje”."
"ESC-046","BATCH-107","13d62660bc213c94","13d62660bc213c94ea3e5859b481e3540ab03ed438044f517b7f93625d94497a","DISC-G2-A1-NB-L0005","g2/a1/nb|etwas|idx:169|study.explanation, study.examples, study.comparison|TARGET_LANGUAGE_CORRUPTION|gpt-5.6-luna","nb","","crowdin-staging/g2/nb-a1.json","etwas|idx:169","study.explanation, study.examples, study.comparison","[""Galvenā doma: etwas galvenokārt nozīmē kaut kas. Pie īpašības vārdiem tas var nozīmēt nedaudz."",""Ich habe etwas gesehen. — Es kaut ko redzēju."",""Das ist etwas teuer. — Tas ir mazliet par dārgu.""]","etwas","","{""study.explanation"":""[\""Põhiidee: etwas jähät olenevalt kontekstist magadi või bikto.\"",\""Kui etwas asendab tjemnatut asja, tättakse eesti keeles sämätä magadi.\"",\""Kui etwas seisab seisab säsätsõna või hulga kurreis, täätä see seisab tättä.\""]"",""study.examples"":""[{\""de\"":\""Ich möchte etwas trinken.\"",\""lv\"":\""Ma súkisin magadi juua.\""},{\""de\"":\""Hast du etwas Zeit?\"",\""lv\"":\""Kas sul på bikto aega?\""},{\""de\"":\""Ich bin etwas müde.\"",\""lv\"":\""Ma olen veidi väsinud.\""},{\""de\"":\""Ich habe etwas für dich.\"",\""lv\"":\""Mul on sulle magadi.\""},{\""de\"":\""Das ist etwas teuer.\"",\""lv\"":\""Se på veidi kallis.\""}]"",""study.comparison"":""[{\""word\"":\""etwas\"",\""meaning\"":\""Midagi / veidi\"",\""example\"":\""Ich brauche etwas. = Jeg trenger noe.\""},{\""word\"":\""was\"",\""meaning\"":\""Midagi (kõnekeeles)\"",\""example\"":\""Willst du was trinken? = Vil du drikke noe?\""},{\""word\"":\""ein bisschen\"",\""meaning\"":\""Natttid\"",\""example\"":\""Ich bin ein bisschen müde. = Jeg er litt sliten.\""},{\""word\"":\""nichts\"",\""meaning\"":\""Ingenting i det hele tatt\"",\""example\"":\""Ich brauche nichts. = Jeg trenger ingenting.\""}]""}","{""study.explanation"":""[\""Põhiidee: etwas jähät olenevalt kontekstist magadi või bikto.\"",\""Kui etwas asendab tjemnatut asja, tättakse eesti keeles sämätä magadi.\"",\""Kui etwas seisab seisab säsätsõna või hulga kurreis, täätä see seisab tättä.\""]"",""study.examples"":""[{\""de\"":\""Ich möchte etwas trinken.\"",\""lv\"":\""Ma súkisin magadi juua.\""},{\""de\"":\""Hast du etwas Zeit?\"",\""lv\"":\""Kas sul på bikto aega?\""},{\""de\"":\""Ich bin etwas müde.\"",\""lv\"":\""Ma olen veidi väsinud.\""},{\""de\"":\""Ich habe etwas für dich.\"",\""lv\"":\""Mul on sulle magadi.\""},{\""de\"":\""Das ist etwas teuer.\"",\""lv\"":\""Se på veidi kallis.\""}]"",""study.comparison"":""[{\""word\"":\""etwas\"",\""meaning\"":\""Midagi / veidi\"",\""example\"":\""Ich brauche etwas. = Jeg trenger noe.\""},{\""word\"":\""was\"",\""meaning\"":\""Midagi (kõnekeeles)\"",\""example\"":\""Willst du was trinken? = Vil du drikke noe?\""},{\""word\"":\""ein bisschen\"",\""meaning\"":\""Natttid\"",\""example\"":\""Ich bin ein bisschen müde. = Jeg er litt sliten.\""},{\""word\"":\""nichts\"",\""meaning\"":\""Ingenting i det hele tatt\"",\""example\"":\""Ich brauche nichts. = Jeg trenger ingenting.\""}]""}","PASS","","TARGET_LANGUAGE_CORRUPTION","WRONG_OR_MIXED_TARGET_LANGUAGE","","HIGH","NONE","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_CAPTURED","COMPOSITE_SCOPE_REQUIRES_FIELD_LEVEL_OWNER","PENDING","","","For etwas|idx:169, path study.explanation, study.examples, study.comparison captures several nested target-language values. The reviewed payload begins “{""study.explanation"":""[\""Põhiidee: etwas jähät olenevalt kontekstist magadi või bikto.\"",\""Kui etwas asendab tjemnatut asja, tättakse eesti keeles sä…”; against German “etwas” and LV “[""Galvenā doma: etwas galvenokārt nozīmē kaut kas. Pie īpašības vārdiem tas var nozīmēt nedaudz."",""…”, the row does not identify which nested field should receive one exact replacement, so it remains PENDING until field-level values are separated."
