source_batch_id,review_group_id,decision_target_key,finding_member_ids,finding_stable_ids,languages,source_cluster_id,production_file,card_object_id,field_path,lv_source,de_reference,discovery_current,production_current,production_current_mirror,primary_www_parity,proposed,raw_category,canonical_bucket,reason,severity,conflict_status,post_crowdin_state,mapping_resolution,owner_status,owner_decision,owner_new,owner_note,provenance_type
"BATCH-216","092ecf3b8d51d9e3","092ecf3b8d51d9e338509014cb212a271db746124164ea0bca1336411ea5d98b","G2A1P3-PL-0142","g2/a1/pl|a1-wie|a1.card.a1-wie.study.important[0]|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-wie","a1.card.a1-wie.study.important[0]","wie viel(e) = cik daudz; wie alt = cik vecs; wie lange = cik ilgi.","wie","Wie viel(e) = ile • Wie alt = ile lat • Wie lange = jak długo.","Wie viel(e) = ile • Wie alt = ile lat • Wie lange = jak długo.","Wie viel(e) = ile • Wie alt = ile lat • Wie lange = jak długo.","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","PL wie important[0]: ile/ile lat/jak długo glosses match LV wie viel/alt/lange teaching points.","INDIVIDUAL_LINGUISTIC"
"BATCH-217","4f6fdf46e91ada7a","4f6fdf46e91ada7a53bab71424f899e204465beb3e73e76a72420cd104fab123","G2A1P3-PL-0143","g2/a1/pl|a1-wie|a1.card.a1-wie.study.tip[0]|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-wie","a1.card.a1-wie.study.tip[0]","wie pati par sevi = kā (veids); wie + īpašības vārds (viel/alt/lange) = cik (apjoms).","wie","Wie samo w sobie = jak (sposób) • Wie + przymiotnik (viel/alt/lange) = ile (ilość).","Wie samo w sobie = jak (sposób) • Wie + przymiotnik (viel/alt/lange) = ile (ilość).","Wie samo w sobie = jak (sposób) • Wie + przymiotnik (viel/alt/lange) = ile (ilość).","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","PL wie tip[0]: jak sposób vs ile ilość correctly distinguishes manner vs quantity wie uses.","INDIVIDUAL_LINGUISTIC"
"BATCH-218","e61794e68154030d","e61794e68154030ddea4761ee7456163535399e949926f3f84666136a225fdc2","G2A1P3-PL-0144","g2/a1/pl|a1-wie|a1.card.a1-wie.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","a1-wie","a1.card.a1-wie.study.translation","kā • cik","wie","Jak • Ile","Jak • Ile","Jak • Ile","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","PL wie study.translation mirrors native; jak/ile consistent with wie card-level gloss.","INDIVIDUAL_LINGUISTIC"
"BATCH-217","7d87cbb16b145f8c","7d87cbb16b145f8cd35d2dc0ed07c4346ab2584c411318e967133f8d42b69b37","G2A1P3-PL-0149","g2/a1/pl|jetzt|a1.card.jetzt.native|MULTI_TRANSLATION|deterministic/multi-translation","pl","","crowdin-staging/g2/pl-a1.json","jetzt","a1.card.jetzt.native","tagad • pašlaik","jetzt","Teraz • Obecnie","Teraz • Obecnie","Teraz • Obecnie","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","PL jetzt native: teraz/obecnie appropriately renders now/currently LV tagad • pašlaik.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","ba64ab5e998773dc","ba64ab5e998773dc849caaa0255b31c362e1c00046f3bb7e7416464852a8ac66","G2A1P3-PT-0011","g2/a1/pt|a1-besuchen|a1.card.a1-besuchen.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","pt","","crowdin-staging/g2/pt-a1.json","a1-besuchen","a1.card.a1-besuchen.study.comparison[0].meaning","apmeklēt vietu vai pasākumu • apciemot personu","besuchen","visitar um lugar ou evento • visitar uma pessoa","visitar um lugar ou evento • visitar uma pessoa","visitar um lugar ou evento • visitar uma pessoa","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","PT besuchen comparison[0]: lugar/evento vs pessoa mirrors LV place/event vs person visit distinction.","INDIVIDUAL_LINGUISTIC"
"BATCH-218","6f63627eef3fa322","6f63627eef3fa32268578e75f123d3706c5966e26d1a22ed4c737df64b6d20e5","G2A1P3-PT-0027","g2/a1/pt|a1-es|a1.card.a1-es.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","pt","","crowdin-staging/g2/pt-a1.json","a1-es","a1.card.a1-es.study.comparison[0].meaning","tas • bezpersoniska forma","es","isso • forma impessoal","isso • forma impessoal","isso • forma impessoal","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","PT es comparison[0]: isso/forma impessoal correctly maps LV tas/bezpersoniska forma.","INDIVIDUAL_LINGUISTIC"
"BATCH-218","2ab592c8bfbb0ced","2ab592c8bfbb0ced9116f6e543ad7c7841722324a2e317dcef123a1455d5779b","G2A1P3-PT-0041","g2/a1/pt|a1-ganz-study|a1.card.a1-ganz-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","pt","","crowdin-staging/g2/pt-a1.json","a1-ganz-study","a1.card.a1-ganz-study.study.comparison[0].meaning","vesels • viss kopumā • pilnīgi","ganz","inteiro • tudo em geral • completamente","inteiro • tudo em geral • completamente","inteiro • tudo em geral • completamente","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","PT ganz comparison[0]: inteiro/tudo em geral/completamente preserves whole/entire/completely LV senses.","INDIVIDUAL_LINGUISTIC"
"BATCH-218","50c2dab4fe4cb5cf","50c2dab4fe4cb5cf4d4e7f6ac721a732aeacde40809f8fa7e44eccd80565091e","G2A1P3-PT-0042","g2/a1/pt|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","pt","","crowdin-staging/g2/pt-a1.json","a1-gefallen-study","a1.card.a1-gefallen-study.study.comparison[0].meaning","patikt • persona datīvā","gefallen","agradar • pessoa em dativo","agradar • pessoa em dativo","agradar • pessoa em dativo","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","PT gefallen comparison[0]: agradar/pessoa em dativo correctly teaches dative-liking pattern.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","bcae3b4bd7a6d45b","bcae3b4bd7a6d45baa907d8b07e00e98d8e48d0ed95250b1b1cc0024f2bb41ea","G2A1P3-PT-0052","g2/a1/pt|a1-huebsch|a1.card.a1-huebsch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","pt","","crowdin-staging/g2/pt-a1.json","a1-huebsch","a1.card.a1-huebsch.study.comparison[0].meaning","glīts • pievilcīgs pēc izskata","hübsch","bonito • atraente em aparência","bonito • atraente em aparência","bonito • atraente em aparência","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","PT hübsch comparison[0]: bonito/atraente em aparência matches pretty/attractive-by-appearance LV contrast.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","4baa09de172bf577","4baa09de172bf577ebccca0600f417ec8764fa0a14880459ae9cc5648d613dc4","G2A1P3-RO-0001","g2/a1/ro|a1-ab|a1.card.a1-ab.study.comparison[1].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-ab","a1.card.a1-ab.study.comparison[1].meaning","no kāda/kaut kā • izcelsme","ab","De la cineva/ceva • Origine","De la cineva/ceva • Origine","De la cineva/ceva • Origine","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO ab comparison[1]: de la cineva/ceva vs origine mirrors LV no kāda/kaut kā vs izcelsme.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","0be13988360dbfe7","0be13988360dbfe756fecfa6717408862c1c1a459d025cdad52618cbd1bbffa5","G2A1P3-RO-0002","g2/a1/ro|a1-aber|a1.card.a1-aber.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-aber","a1.card.a1-aber.study.comparison[0].meaning","pretstats • iebilde • tomēr","aber","Opus • Obiecţie • Totuşi","Opus • Obiecţie • Totuşi","Opus • Obiecţie • Totuşi","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO aber comparison[0]: opus/obiecţie/totuşi preserves contrast/objection/however LV senses.","INDIVIDUAL_LINGUISTIC"
"BATCH-220","a26cbeec979b614e","a26cbeec979b614e6ddb310f2ecaa0c38f2dad4696281f6d9a54b4e61b01a5e4","G2A1P3-RO-0004","g2/a1/ro|a1-also|a1.card.a1-also.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-also","a1.card.a1-also.study.comparison[0].meaning","tātad • līdz ar to","also","Deci • Prin urmare","Deci • Prin urmare","Deci • Prin urmare","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO also comparison[0]: deci/prin urmare correctly maps thus/therefore LV tātad • līdz ar to.","INDIVIDUAL_LINGUISTIC"
"BATCH-220","cff85b01e9b53f78","cff85b01e9b53f7871c5d65f15fb7689877a0864140e82507e2582a063301ea8","G2A1P3-RO-0006","g2/a1/ro|a1-an|a1.card.a1-an.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-an","a1.card.a1-an.study.translation","pie","an","La • La suprafaţă • La margine","La • La suprafaţă • La margine","La • La suprafaţă • La margine","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO an study.translation: la/la suprafaţă/la margine acceptably expands at/on LV pie for A1 an teaching.","INDIVIDUAL_LINGUISTIC"
"BATCH-220","864b2a5d859200b6","864b2a5d859200b6f6cd24a05465df6134e8df9cd4263b93f72462bcdf2324a2","G2A1P3-RO-0010","g2/a1/ro|a1-aus|a1.card.a1-aus.native|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-aus","a1.card.a1-aus.native","no","aus","Din • Afară","Din • Afară","Din • Afară","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO aus native: din/afară correctly distinguishes from-origin vs out LV no • ārā senses.","INDIVIDUAL_LINGUISTIC"
"BATCH-220","ce9c79c6e7c5ff4b","ce9c79c6e7c5ff4b0791b40565c223fd88c8fdf5a31b23422b4496ae23fc6970","G2A1P3-RO-0011","g2/a1/ro|a1-aus|a1.card.a1-aus.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-aus","a1.card.a1-aus.study.translation","no","aus","Din • Afară","Din • Afară","Din • Afară","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO aus study.translation mirrors native; din/afară consistent with aus dual-sense card.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","68b0ad2a8abd1bb3","68b0ad2a8abd1bb368d597d9cdcaafb78f3c20c56b2d40c5084e632769d6bd4c","G2A1P3-RO-0019","g2/a1/ro|a1-da|a1.card.a1-da.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-da","a1.card.a1-da.study.comparison[0].meaning","tur • te • šeit (vispārīgi)","da","Acolo • Aici • Aici (general)","Acolo • Aici • Aici (general)","Acolo • Aici • Aici (general)","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO da comparison[0]: acolo/aici/aici general covers there/here/general LV tur • te • šeit.","INDIVIDUAL_LINGUISTIC"
"BATCH-220","ee981df3b723357a","ee981df3b723357a51452b59771d01ea85f8c9d44f049e49e6a33a1dd85ed25c","G2A1P3-RO-0021","g2/a1/ro|a1-dass|a1.card.a1-dass.study.comparison[1].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-dass","a1.card.a1-dass.study.comparison[1].meaning","jo • tāpēc ka","dass","Pentru că • Pentru că","Pentru că • Pentru că","Pentru că • Pentru că","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Fiindcă • Pentru că","RO dass comparison[1]: duplicate «Pentru că • Pentru că» collapses LV jo vs tāpēc ka; LABOT to «Fiindcă • Pentru că» (causal because, not interrogative de ce/kāpēc).","INDIVIDUAL_LINGUISTIC"
"BATCH-220","7c7537a93b7f851c","7c7537a93b7f851c6446c20de5ac8f82e18f9f679c174808ddca3104c01e12e6","G2A1P3-RO-0024","g2/a1/ro|a1-einmal|a1.card.a1-einmal.native|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-einmal","a1.card.a1-einmal.native","vienreiz • reiz","einmal","O dată • O dată","O dată • O dată","O dată • O dată","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO einmal native: o dată/o dată mirrors synonymous once/reiz LV vienreiz • reiz at A1.","INDIVIDUAL_LINGUISTIC"
"BATCH-220","ad132cdbd84810f3","ad132cdbd84810f392bb47bcfa5128e45030a44b287db8ef30a12dafa9956f46","G2A1P3-RO-0025","g2/a1/ro|a1-einmal|a1.card.a1-einmal.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-einmal","a1.card.a1-einmal.study.translation","vienreiz • reiz","einmal","O dată • O dată","O dată • O dată","O dată • O dată","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO einmal study.translation mirrors native; o dată repetition acceptable for einmal card gloss.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","49bdf1707fa64a50","49bdf1707fa64a50d419346885efea04956f7a2a0ff656d1254aa8e0d9aa1a14","G2A1P3-RO-0034","g2/a1/ro|a1-es|a1.card.a1-es.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-es","a1.card.a1-es.study.comparison[0].meaning","tas • bezpersoniska forma","es","asta • formă impersonală","asta • formă impersonală","asta • formă impersonală","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO es comparison[0]: asta/formă impersonală correctly maps LV tas/bezpersoniska forma.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","680ac232bbb4fe7b","680ac232bbb4fe7b0e2d7498624e962b63d5b0e980d73571770e6445599dd125","G2A1P3-RO-0037","g2/a1/ro|a1-essen-study|a1.card.a1-essen-study.native|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-essen-study","a1.card.a1-essen-study.native","ēdiens • maltīte","Essen","Mâncare • Masă","Mâncare • Masă","Mâncare • Masă","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO essen native: mâncare/masă appropriately renders food/meal LV ēdiens • maltīte.","INDIVIDUAL_LINGUISTIC"
"BATCH-220","ac3bbfe500f789b3","ac3bbfe500f789b34c4f3d205348f52876ce0701fa958a45e5ecbe0db275d237","G2A1P3-RO-0038","g2/a1/ro|a1-essen-study|a1.card.a1-essen-study.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-essen-study","a1.card.a1-essen-study.study.translation","ēdiens • maltīte","Essen","Mâncare • Masă","Mâncare • Masă","Mâncare • Masă","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO essen study.translation mirrors native; mâncare/masă consistent with essen card.","INDIVIDUAL_LINGUISTIC"
"BATCH-220","f89b7e59ff5fc7de","f89b7e59ff5fc7de443c4dfacd0fb64f865b1e866e68fddd781471551bf3f0ab","G2A1P3-RO-0039","g2/a1/ro|a1-etwas|a1.card.a1-etwas.native|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-etwas","a1.card.a1-etwas.native","kaut kas","etwas","Ceva • Puţin","Ceva • Puţin","Ceva • Puţin","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO etwas native: ceva/puţin acceptably expands something/a little from LV kaut kas.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","631c1b45dce1ec43","631c1b45dce1ec43e5dc041eb2afdbb3390fd1343dd552d1846c522f2d6ba343","G2A1P3-RO-0040","g2/a1/ro|a1-etwas|a1.card.a1-etwas.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-etwas","a1.card.a1-etwas.study.translation","kaut kas","etwas","Ceva • Puţin","Ceva • Puţin","Ceva • Puţin","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO etwas study.translation mirrors native; ceva/puţin consistent with etwas card gloss.","INDIVIDUAL_LINGUISTIC"
"BATCH-220","b11bb0b1751f461d","b11bb0b1751f461daa8ac8f9a83184d74a249be28c9095ca73bb78dbf1e29de5","G2A1P3-RO-0047","g2/a1/ro|a1-frau|a1.card.a1-frau.native|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-frau","a1.card.a1-frau.native","sieviete","Frau","Femeie • Soţie","Femeie • Soţie","Femeie • Soţie","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO frau native: femeie/soţie correctly distinguishes woman vs wife LV sieviete senses.","INDIVIDUAL_LINGUISTIC"
"BATCH-220","8626a3f36323a05f","8626a3f36323a05f92745d8b4f9c13671e871b68475fc2a1b3e3097056d5bc77","G2A1P3-RO-0048","g2/a1/ro|a1-frau|a1.card.a1-frau.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-frau","a1.card.a1-frau.study.translation","sieviete","Frau","Femeie • Soţie","Femeie • Soţie","Femeie • Soţie","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO frau study.translation mirrors native; femeie/soţie matches Frau dual-sense teaching.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","0fb5f458c5c119fa","0fb5f458c5c119fa72934d0ce1d622bc2d41d4db3dda6a898f73e3de94a9b2e1","G2A1P3-RO-0049","g2/a1/ro|a1-fuer|a1.card.a1-fuer.native|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-fuer","a1.card.a1-fuer.native","priekš","für","Pentru • Pentru","Pentru • Pentru","Pentru • Pentru","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Pentru","RO für native: duplicate «Pentru • Pentru» adds no contrast for single-sense LV priekš; LABOT to bare «Pentru».","INDIVIDUAL_LINGUISTIC"
"BATCH-219","34ad4735f8d008da","34ad4735f8d008da784bef6e4c6d03e02b6fff152471e35b994277d338694cb6","G2A1P3-RO-0050","g2/a1/ro|a1-fuer|a1.card.a1-fuer.study.tip[1]|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-fuer","a1.card.a1-fuer.study.tip[1]","Saņēmējs/nolūks → priekš; apmaiņa/iemesls/maksa → par.","für","Destinatar/intenție → pentru • Schimb/motiv/ comision → pentru.","Destinatar/intenție → pentru • Schimb/motiv/ comision → pentru.","Destinatar/intenție → pentru • Schimb/motiv/ comision → pentru.","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO für tip[1]: destinatar vs schimb/motiv/comision → pentru correctly teaches für use distinctions.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","3de83b5ee4f95e91","3de83b5ee4f95e91409e05989569a0ad03acae3c4ea183019c4f54e5b33a0210","G2A1P3-RO-0051","g2/a1/ro|a1-fuer|a1.card.a1-fuer.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-fuer","a1.card.a1-fuer.study.translation","priekš","für","Pentru • Pentru","Pentru • Pentru","Pentru • Pentru","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","LABOT","Pentru","RO für study.translation: duplicate «Pentru • Pentru» mirrors redundant native; LABOT to single «Pentru» headword.","INDIVIDUAL_LINGUISTIC"
"BATCH-220","7d7d0877fc42e3c3","7d7d0877fc42e3c33c9ef60bc82459f37687d8d2a74cd9fe72170ecfc26f2520","G2A1P3-RO-0053","g2/a1/ro|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-gefallen-study","a1.card.a1-gefallen-study.study.comparison[0].meaning","patikt • persona datīvā","gefallen","a plăcea • persoană în dativ","a plăcea • persoană în dativ","a plăcea • persoană în dativ","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO gefallen comparison[0]: a plăcea/persoană în dativ correctly teaches dative-liking pattern.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","15302dfffd0572d7","15302dfffd0572d7c784cd5bda290a5559bc18c136b0941f7c95e84607a50989","G2A1P3-RO-0055","g2/a1/ro|a1-gleich|a1.card.a1-gleich.native|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-gleich","a1.card.a1-gleich.native","tūlīt","gleich","Imediat • Egal","Imediat • Egal","Imediat • Egal","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO gleich native: imediat/egal acceptably covers immediately vs equal German gleich senses beyond single LV tūlīt at A1.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","2b85b777bcf61107","2b85b777bcf61107f16311a3260c442a44f733eba56f362730bc77ab7925e0a1","G2A1P3-RO-0056","g2/a1/ro|a1-gleich|a1.card.a1-gleich.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-gleich","a1.card.a1-gleich.study.translation","tūlīt","gleich","Imediat • Egal","Imediat • Egal","Imediat • Egal","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO gleich study.translation mirrors native; imediat/egal consistent with gleich card gloss.","INDIVIDUAL_LINGUISTIC"
"BATCH-220","cc37b85e46a1fc3b","cc37b85e46a1fc3bf6609d0b61e5f12e021a4c7f50a97d7d5e10b79b52075c26","G2A1P3-RO-0063","g2/a1/ro|a1-huebsch|a1.card.a1-huebsch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-huebsch","a1.card.a1-huebsch.study.comparison[0].meaning","glīts • pievilcīgs pēc izskata","hübsch","frumos • atractiv","frumos • atractiv","frumos • atractiv","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO hübsch comparison[0]: frumos/atractiv matches pretty/attractive-by-appearance LV glīts • pievilcīgs pēc izskata.","INDIVIDUAL_LINGUISTIC"
"BATCH-219","469e97175115275e","469e97175115275e6c09067c4103c097bfffe51f14ae8924793ba9d310fc72c9","G2A1P3-RO-0070","g2/a1/ro|a1-im|a1.card.a1-im.native|MULTI_TRANSLATION|deterministic/multi-translation","ro","","crowdin-staging/g2/ro-a1.json","a1-im","a1.card.a1-im.native","iekšā (-ā) • kur?","im","În • Unde?","În • Unde?","În • Unde?","PASS","","MULTI_TRANSLATION","MULTI_TRANSLATION_REVIEW_REQUIRED","","MEDIUM","NONE","UNCHANGED_SINCE_DISCOVERY","EXACT_FIELD","DECIDED","NELABOT","","RO im native: în/unde? appropriately teaches in/at + where-question for im LV iekšā • kur?.","INDIVIDUAL_LINGUISTIC"
